wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;186;48;234;0.05;0.01;0.06;4;2;2;440;0;0;4115;301;3805;9;t00;2023-05-05
dolnoœl¹skie;12;2;14;0.04;0.01;0.05;1;0;1;24;0;0;180;14;166;0;t02;2023-05-05
kujawsko-pomorskie;11;4;15;0.05;0.02;0.07;0;0;0;36;0;0;173;15;157;1;t04;2023-05-05
lubelskie;11;1;12;0.05;0.00;0.06;0;0;0;18;0;0;321;13;308;0;t06;2023-05-05
lubuskie;8;1;9;0.08;0.01;0.09;0;0;0;13;0;0;67;11;56;0;t08;2023-05-05
³ódzkie;6;2;8;0.02;0.01;0.03;0;0;0;30;0;0;205;10;195;0;t10;2023-05-05
ma³opolskie;6;1;7;0.02;0.00;0.02;0;0;0;47;0;0;180;9;171;0;t12;2023-05-05
mazowieckie;24;10;34;0.04;0.02;0.06;3;2;1;55;0;0;707;41;666;0;t14;2023-05-05
opolskie;7;1;8;0.07;0.01;0.08;0;0;0;2;0;0;145;8;137;0;t16;2023-05-05
podkarpackie;13;4;17;0.06;0.02;0.08;0;0;0;27;0;0;155;17;138;0;t18;2023-05-05
podlaskie;6;0;6;0.05;0;0.05;0;0;0;23;0;0;103;6;96;1;t20;2023-05-05
pomorskie;9;0;9;0.04;0;0.04;0;0;0;20;0;0;151;11;139;1;t22;2023-05-05
œl¹skie;13;5;18;0.03;0.01;0.04;0;0;0;55;0;0;320;19;300;1;t24;2023-05-05
œwiêtokrzyskie;5;2;7;0.04;0.02;0.06;0;0;0;3;0;0;79;7;72;0;t26;2023-05-05
warmiñsko-mazurskie;9;2;11;0.06;0.01;0.08;0;0;0;25;0;0;227;13;214;0;t28;2023-05-05
wielkopolskie;10;4;14;0.03;0.01;0.04;0;0;0;20;0;0;136;15;121;0;t30;2023-05-05
zachodniopomorskie;15;2;17;0.09;0.01;0.10;0;0;0;42;0;0;209;17;191;1;t32;2023-05-05
