wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3103;618;3721;0.81;0.16;0.97;11;2;9;3511;2;1;11132;3970;7131;31;t00;2022-07-26
dolnoœl¹skie;250;54;304;0.86;0.19;1.05;1;0;1;263;0;0;672;318;351;3;t02;2022-07-26
kujawsko-pomorskie;134;36;170;0.65;0.17;0.82;0;0;0;167;0;1;498;187;311;0;t04;2022-07-26
lubelskie;151;32;183;0.72;0.15;0.87;0;0;0;210;0;0;692;197;495;0;t06;2022-07-26
lubuskie;62;13;75;0.61;0.13;0.74;1;1;0;67;0;0;197;76;120;1;t08;2022-07-26
³ódzkie;161;34;195;0.66;0.14;0.80;2;1;1;219;0;0;520;211;304;5;t10;2022-07-26
ma³opolskie;273;50;323;0.80;0.15;0.95;0;0;0;345;1;0;948;338;609;1;t12;2022-07-26
mazowieckie;545;99;644;1.00;0.18;1.19;4;0;4;595;0;0;2029;673;1350;6;t14;2022-07-26
opolskie;79;16;95;0.81;0.16;0.97;1;0;1;56;0;0;321;106;215;0;t16;2022-07-26
podkarpackie;121;25;146;0.57;0.12;0.69;0;0;0;116;0;0;486;156;329;1;t18;2022-07-26
podlaskie;115;24;139;0.98;0.20;1.18;1;0;1;146;0;0;347;150;195;2;t20;2022-07-26
pomorskie;192;31;223;0.82;0.13;0.95;0;0;0;207;0;0;658;235;419;4;t22;2022-07-26
œl¹skie;445;100;545;0.99;0.22;1.21;1;0;1;474;0;0;1320;587;730;3;t24;2022-07-26
œwiêtokrzyskie;86;13;99;0.70;0.11;0.80;0;0;0;111;1;0;393;107;286;0;t26;2022-07-26
warmiñsko-mazurskie;111;32;143;0.78;0.23;1.01;0;0;0;133;0;0;499;154;344;1;t28;2022-07-26
wielkopolskie;169;38;207;0.48;0.11;0.59;0;0;0;221;0;0;605;221;384;0;t30;2022-07-26
zachodniopomorskie;126;20;146;0.74;0.12;0.86;0;0;0;144;0;0;464;160;301;3;t32;2022-07-26
