wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;26123;3106;29229;6.81;0.81;7.62;316;87;229;23579;37174;286453;124598;32489;89628;2481;t00;2022-02-16
dolnoœl¹skie;2182;235;2417;7.53;0.81;8.34;33;15;18;1546;2486;21135;9280;2696;6250;334;t02;2022-02-16
kujawsko-pomorskie;2682;329;3011;12.96;1.59;14.55;20;3;17;2314;2989;21804;9410;3285;5899;226;t04;2022-02-16
lubelskie;1355;173;1528;6.44;0.82;7.26;17;5;12;1324;2521;14525;7458;1720;5659;79;t06;2022-02-16
lubuskie;990;119;1109;9.80;1.18;10.98;7;4;3;893;780;10456;4171;1228;2847;96;t08;2022-02-16
³ódzkie;1585;205;1790;6.47;0.84;7.31;20;10;10;1244;2782;18170;8382;2044;6186;152;t10;2022-02-16
ma³opolskie;1484;119;1603;4.35;0.35;4.70;26;6;20;1386;2000;17752;7949;1771;6017;161;t12;2022-02-16
mazowieckie;3530;376;3906;6.50;0.69;7.20;42;21;21;3024;5534;45341;18500;4417;13765;318;t14;2022-02-16
opolskie;645;79;724;6.58;0.81;7.38;8;1;7;526;652;7582;2918;820;2045;53;t16;2022-02-16
podkarpackie;482;48;530;2.27;0.23;2.49;37;7;30;548;1052;9496;4539;611;3915;13;t18;2022-02-16
podlaskie;591;71;662;5.02;0.60;5.63;8;0;8;763;943;7480;2942;746;2148;48;t20;2022-02-16
pomorskie;1612;189;1801;6.87;0.81;7.67;11;1;10;1386;2673;18006;7508;2004;5247;257;t22;2022-02-16
œl¹skie;1830;195;2025;4.06;0.43;4.49;35;3;32;2010;3555;27656;11374;2296;8842;236;t24;2022-02-16
œwiêtokrzyskie;893;83;976;7.26;0.67;7.93;11;2;9;777;1139;9058;3831;1070;2655;106;t26;2022-02-16
warmiñsko-mazurskie;1105;280;1385;7.78;1.97;9.75;11;5;6;1256;1866;10190;5259;1523;3689;47;t28;2022-02-16
wielkopolskie;3662;409;4071;10.46;1.17;11.63;24;4;20;2993;4172;33925;12813;4392;8209;212;t30;2022-02-16
zachodniopomorskie;1343;195;1538;7.93;1.15;9.08;6;0;6;1554;1930;13373;6058;1695;4235;128;t32;2022-02-16
