wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;5095;647;5742;1.33;0.17;1.50;101;19;82;7488;11287;16705;56731;6386;49833;512;t00;2022-03-29
dolnoœl¹skie;456;50;506;1.57;0.17;1.75;5;2;3;589;980;1287;4297;569;3700;28;t02;2022-03-29
kujawsko-pomorskie;202;37;239;0.98;0.18;1.15;9;1;8;448;642;823;2533;271;2224;38;t04;2022-03-29
lubelskie;401;61;462;1.91;0.29;2.20;4;1;3;606;770;1153;3583;512;3055;16;t06;2022-03-29
lubuskie;111;15;126;1.10;0.15;1.25;1;1;0;232;412;535;1456;143;1303;10;t08;2022-03-29
³ódzkie;333;37;370;1.36;0.15;1.51;13;1;12;508;606;942;4116;426;3662;28;t10;2022-03-29
ma³opolskie;356;44;400;1.04;0.13;1.17;6;0;6;505;713;1139;3748;430;3285;33;t12;2022-03-29
mazowieckie;888;92;980;1.64;0.17;1.81;7;1;6;1169;2136;3663;9363;1083;8117;163;t14;2022-03-29
opolskie;117;22;139;1.19;0.22;1.42;0;0;0;143;211;386;1392;165;1212;15;t16;2022-03-29
podkarpackie;141;22;163;0.66;0.10;0.77;3;0;3;190;215;345;3163;183;2977;3;t18;2022-03-29
podlaskie;111;14;125;0.94;0.12;1.06;6;0;6;210;213;406;1245;132;1103;10;t20;2022-03-29
pomorskie;302;43;345;1.29;0.18;1.47;11;1;10;533;809;1183;3389;390;2958;41;t22;2022-03-29
œl¹skie;518;75;593;1.15;0.17;1.32;6;2;4;679;889;1308;6137;661;5421;55;t24;2022-03-29
œwiêtokrzyskie;127;14;141;1.03;0.11;1.15;0;0;0;241;278;348;1922;166;1746;10;t26;2022-03-29
warmiñsko-mazurskie;140;27;167;0.99;0.19;1.18;12;6;6;317;341;483;1956;180;1769;7;t28;2022-03-29
wielkopolskie;481;62;543;1.37;0.18;1.55;13;3;10;654;1296;1750;4305;585;3699;21;t30;2022-03-29
zachodniopomorskie;349;31;380;2.06;0.18;2.24;5;0;5;452;719;941;2612;416;2166;30;t32;2022-03-29
