wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2703;548;3251;0.70;0.14;0.85;5;3;2;3504;12;0;9915;3402;6489;24;t00;2022-07-18
dolnoœl¹skie;154;48;202;0.53;0.17;0.70;2;2;0;196;0;0;551;212;339;0;t02;2022-07-18
kujawsko-pomorskie;69;27;96;0.33;0.13;0.46;0;0;0;117;2;0;331;99;232;0;t04;2022-07-18
lubelskie;76;27;103;0.36;0.13;0.49;0;0;0;128;0;0;613;108;505;0;t06;2022-07-18
lubuskie;42;15;57;0.42;0.15;0.56;0;0;0;55;0;0;171;58;113;0;t08;2022-07-18
³ódzkie;105;33;138;0.43;0.13;0.56;0;0;0;146;3;0;404;141;263;0;t10;2022-07-18
ma³opolskie;168;48;216;0.49;0.14;0.63;0;0;0;198;0;0;706;226;477;3;t12;2022-07-18
mazowieckie;353;109;462;0.65;0.20;0.85;2;1;1;462;4;0;1593;493;1094;6;t14;2022-07-18
opolskie;46;9;55;0.47;0.09;0.56;0;0;0;47;0;0;269;62;207;0;t16;2022-07-18
podkarpackie;61;16;77;0.29;0.08;0.36;1;0;1;92;0;0;336;78;258;0;t18;2022-07-18
podlaskie;59;20;79;0.50;0.17;0.67;0;0;0;94;0;0;223;83;140;0;t20;2022-07-18
pomorskie;149;25;174;0.63;0.11;0.74;0;0;0;165;0;0;471;183;287;1;t22;2022-07-18
œl¹skie;189;70;259;0.42;0.16;0.57;0;0;0;345;1;0;753;270;482;1;t24;2022-07-18
œwiêtokrzyskie;59;7;66;0.48;0.06;0.54;0;0;0;77;0;0;305;68;234;3;t26;2022-07-18
warmiñsko-mazurskie;53;22;75;0.37;0.15;0.53;0;0;0;86;0;0;414;84;327;3;t28;2022-07-18
wielkopolskie;112;38;150;0.32;0.11;0.43;0;0;0;158;0;0;436;164;270;2;t30;2022-07-18
zachodniopomorskie;84;30;114;0.50;0.18;0.67;0;0;0;119;2;0;311;119;191;1;t32;2022-07-18
