wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;172;0.04;6;3;3;1518;170;72166;39327;203;39076;48;t00;2021-08-05
dolnoœl¹skie;9;0.03;0;0;0;124;10;6827;2450;13;2437;0;t02;2021-08-05
kujawsko-pomorskie;7;0.03;2;0;2;67;4;2285;1673;7;1663;3;t04;2021-08-05
lubelskie;5;0.02;1;1;0;100;10;3524;1932;7;1920;5;t06;2021-08-05
lubuskie;5;0.05;1;1;0;33;4;1799;871;5;865;1;t08;2021-08-05
³ódzkie;12;0.05;0;0;0;78;9;5557;2493;14;2473;6;t10;2021-08-05
ma³opolskie;22;0.06;0;0;0;172;28;4761;3026;28;2994;4;t12;2021-08-05
mazowieckie;35;0.06;0;0;0;279;18;20530;4872;37;4831;4;t14;2021-08-05
opolskie;5;0.05;0;0;0;32;5;1811;1204;5;1199;0;t16;2021-08-05
podkarpackie;11;0.05;0;0;0;96;10;2465;2044;16;2023;5;t18;2021-08-05
podlaskie;8;0.07;0;0;0;41;7;1735;926;8;918;0;t20;2021-08-05
pomorskie;6;0.03;0;0;0;82;13;3948;2093;6;2086;1;t22;2021-08-05
œl¹skie;20;0.04;1;1;0;148;28;5664;4553;25;4516;12;t24;2021-08-05
œwiêtokrzyskie;4;0.03;0;0;0;21;4;1335;1193;5;1187;1;t26;2021-08-05
warmiñsko-mazurskie;2;0.01;0;0;0;49;4;1331;1145;2;1141;2;t28;2021-08-05
wielkopolskie;4;0.01;1;0;1;129;7;6233;2464;6;2454;4;t30;2021-08-05
zachodniopomorskie;11;0.06;0;0;0;67;9;2339;1940;13;1927;0;t32;2021-08-05
