wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;311;81;392;0.08;0.02;0.10;7;1;6;1096;0;0;5504;444;5051;9;t00;2022-11-18
dolnoœl¹skie;40;4;44;0.14;0.01;0.15;1;0;1;78;0;0;249;45;203;1;t02;2022-11-18
kujawsko-pomorskie;14;9;23;0.07;0.04;0.11;1;0;1;64;0;0;213;26;186;1;t04;2022-11-18
lubelskie;11;2;13;0.05;0.01;0.06;0;0;0;70;0;0;458;14;444;0;t06;2022-11-18
lubuskie;10;4;14;0.10;0.04;0.14;0;0;0;18;0;0;147;17;129;1;t08;2022-11-18
³ódzkie;13;8;21;0.05;0.03;0.09;0;0;0;67;0;0;247;22;225;0;t10;2022-11-18
ma³opolskie;23;3;26;0.07;0.01;0.08;1;1;0;105;0;0;389;30;359;0;t12;2022-11-18
mazowieckie;32;8;40;0.06;0.01;0.07;0;0;0;146;0;0;932;44;887;1;t14;2022-11-18
opolskie;26;3;29;0.27;0.03;0.30;0;0;0;34;0;0;184;35;149;0;t16;2022-11-18
podkarpackie;7;3;10;0.03;0.01;0.05;0;0;0;31;0;0;253;12;241;0;t18;2022-11-18
podlaskie;14;1;15;0.12;0.01;0.13;0;0;0;44;0;0;156;17;139;0;t20;2022-11-18
pomorskie;16;4;20;0.07;0.02;0.09;2;0;2;60;0;0;249;24;224;1;t22;2022-11-18
œl¹skie;32;13;45;0.07;0.03;0.10;0;0;0;157;0;0;556;51;504;1;t24;2022-11-18
œwiêtokrzyskie;8;2;10;0.07;0.02;0.08;1;0;1;58;0;0;219;12;207;0;t26;2022-11-18
warmiñsko-mazurskie;9;2;11;0.06;0.01;0.08;0;0;0;49;0;0;264;16;248;0;t28;2022-11-18
wielkopolskie;25;7;32;0.07;0.02;0.09;1;0;1;53;0;0;405;39;364;2;t30;2022-11-18
zachodniopomorskie;24;7;31;0.14;0.04;0.18;0;0;0;62;0;0;243;31;211;1;t32;2022-11-18
