wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;23;2;25;0.01;0.00;0.01;0;0;0;0;0;0;1215;31;1183;1;t00;2023-05-21
dolnoœl¹skie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;19;2;17;0;t02;2023-05-21
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;t04;2023-05-21
lubelskie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;200;11;189;0;t06;2023-05-21
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;t08;2023-05-21
³ódzkie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;43;2;41;0;t10;2023-05-21
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;70;1;68;1;t12;2023-05-21
mazowieckie;2;0;2;0.00;0;0.00;0;0;0;0;0;0;361;2;359;0;t14;2023-05-21
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38;0;t16;2023-05-21
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;93;0;93;0;t18;2023-05-21
podlaskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;30;1;29;0;t20;2023-05-21
pomorskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;48;3;45;0;t22;2023-05-21
œl¹skie;5;0;5;0.01;0;0.01;0;0;0;0;0;0;86;5;81;0;t24;2023-05-21
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;48;0;48;0;t26;2023-05-21
warmiñsko-mazurskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;34;1;33;0;t28;2023-05-21
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;32;2;30;0;t30;2023-05-21
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;27;1;26;0;t32;2023-05-21
