wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1298;487;1785;0.34;0.13;0.47;2;1;1;1348;0;0;3199;1843;1355;1;t00;2024-09-03
dolnoœl¹skie;67;24;91;0.23;0.08;0.31;0;0;0;46;0;0;161;92;69;0;t02;2024-09-03
kujawsko-pomorskie;130;47;177;0.63;0.23;0.86;1;1;0;141;0;0;300;180;119;1;t04;2024-09-03
lubelskie;132;72;204;0.63;0.34;0.97;0;0;0;178;0;0;261;207;54;0;t06;2024-09-03
lubuskie;22;14;36;0.22;0.14;0.36;0;0;0;19;0;0;50;37;13;0;t08;2024-09-03
³ódzkie;71;21;92;0.29;0.09;0.38;0;0;0;72;0;0;167;93;74;0;t10;2024-09-03
ma³opolskie;86;17;103;0.25;0.05;0.30;0;0;0;84;0;0;172;104;68;0;t12;2024-09-03
mazowieckie;279;74;353;0.51;0.14;0.65;0;0;0;243;0;0;780;362;418;0;t14;2024-09-03
opolskie;22;11;33;0.22;0.11;0.34;0;0;0;15;0;0;66;34;32;0;t16;2024-09-03
podkarpackie;88;24;112;0.41;0.11;0.53;0;0;0;89;0;0;181;116;65;0;t18;2024-09-03
podlaskie;87;37;124;0.74;0.31;1.05;0;0;0;113;0;0;180;128;52;0;t20;2024-09-03
pomorskie;39;15;54;0.17;0.06;0.23;1;0;1;61;0;0;130;58;72;0;t22;2024-09-03
œl¹skie;69;32;101;0.15;0.07;0.22;0;0;0;92;0;0;208;103;105;0;t24;2024-09-03
œwiêtokrzyskie;42;14;56;0.34;0.11;0.46;0;0;0;30;0;0;91;57;34;0;t26;2024-09-03
warmiñsko-mazurskie;30;26;56;0.21;0.18;0.39;0;0;0;52;0;0;85;58;27;0;t28;2024-09-03
wielkopolskie;91;44;135;0.26;0.13;0.39;0;0;0;75;0;0;187;150;37;0;t30;2024-09-03
zachodniopomorskie;37;15;52;0.22;0.09;0.31;0;0;0;37;0;0;108;54;54;0;t32;2024-09-03
