wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;122;0.03;0;0;0;271;162;71091;36723;145;36548;30;t00;2021-08-07
dolnoœl¹skie;1;0.00;0;0;0;14;8;6695;2140;8;2129;3;t02;2021-08-07
kujawsko-pomorskie;4;0.02;0;0;0;5;6;2084;1435;4;1428;3;t04;2021-08-07
lubelskie;10;0.05;0;0;0;6;19;3381;1612;10;1599;3;t06;2021-08-07
lubuskie;2;0.02;0;0;0;3;2;1771;735;2;733;0;t08;2021-08-07
³ódzkie;4;0.02;0;0;0;2;8;5545;2143;4;2136;3;t10;2021-08-07
ma³opolskie;21;0.06;0;0;0;31;22;4528;3705;22;3681;2;t12;2021-08-07
mazowieckie;14;0.03;0;0;0;91;25;20785;4208;18;4190;0;t14;2021-08-07
opolskie;1;0.01;0;0;0;4;3;1859;1168;2;1165;1;t16;2021-08-07
podkarpackie;8;0.04;0;0;0;66;6;2261;2203;10;2192;1;t18;2021-08-07
podlaskie;4;0.03;0;0;0;3;6;1589;714;4;709;1;t20;2021-08-07
pomorskie;5;0.02;0;0;0;3;17;3936;1907;6;1899;2;t22;2021-08-07
œl¹skie;13;0.03;0;0;0;8;15;5695;3958;17;3938;3;t24;2021-08-07
œwiêtokrzyskie;2;0.02;0;0;0;1;3;1205;1080;3;1076;1;t26;2021-08-07
warmiñsko-mazurskie;8;0.06;0;0;0;0;4;1258;853;10;843;0;t28;2021-08-07
wielkopolskie;5;0.01;0;0;0;30;7;6118;2215;5;2209;1;t30;2021-08-07
zachodniopomorskie;7;0.04;0;0;0;4;6;2353;1547;7;1537;3;t32;2021-08-07
