wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;185;67;252;0.05;0.02;0.07;2;0;2;1120;0;0;3130;259;2870;1;t00;2024-12-17
dolnoœl¹skie;5;1;6;0.02;0.00;0.02;0;0;0;36;0;0;134;6;128;0;t02;2024-12-17
kujawsko-pomorskie;12;7;19;0.06;0.03;0.09;1;0;1;69;0;0;204;19;185;0;t04;2024-12-17
lubelskie;19;5;24;0.09;0.02;0.11;0;0;0;72;0;0;159;25;134;0;t06;2024-12-17
lubuskie;4;0;4;0.04;0;0.04;0;0;0;9;0;0;47;4;43;0;t08;2024-12-17
³ódzkie;6;1;7;0.02;0.00;0.03;0;0;0;46;0;0;91;7;84;0;t10;2024-12-17
ma³opolskie;17;5;22;0.05;0.01;0.06;0;0;0;138;0;0;408;24;383;1;t12;2024-12-17
mazowieckie;25;14;39;0.05;0.03;0.07;0;0;0;120;0;0;693;39;654;0;t14;2024-12-17
opolskie;2;0;2;0.02;0;0.02;0;0;0;16;0;0;84;2;82;0;t16;2024-12-17
podkarpackie;10;2;12;0.05;0.01;0.06;0;0;0;229;0;0;386;12;374;0;t18;2024-12-17
podlaskie;24;5;29;0.20;0.04;0.25;0;0;0;136;0;0;192;29;163;0;t20;2024-12-17
pomorskie;7;4;11;0.03;0.02;0.05;0;0;0;49;0;0;141;11;130;0;t22;2024-12-17
œl¹skie;17;9;26;0.04;0.02;0.06;1;0;1;112;0;0;236;27;209;0;t24;2024-12-17
œwiêtokrzyskie;8;2;10;0.07;0.02;0.08;0;0;0;14;0;0;47;10;37;0;t26;2024-12-17
warmiñsko-mazurskie;12;7;19;0.08;0.05;0.13;0;0;0;33;0;0;79;21;58;0;t28;2024-12-17
wielkopolskie;6;2;8;0.02;0.01;0.02;0;0;0;23;0;0;77;8;69;0;t30;2024-12-17
zachodniopomorskie;5;2;7;0.03;0.01;0.04;0;0;0;18;0;0;75;8;67;0;t32;2024-12-17
