wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1140;100;1240;0.30;0.03;0.32;22;11;11;1810;68;0;14674;1396;13233;45;t00;2022-04-22
dolnoœl¹skie;90;8;98;0.31;0.03;0.34;2;1;1;132;13;0;805;112;692;1;t02;2022-04-22
kujawsko-pomorskie;25;3;28;0.12;0.01;0.14;1;0;1;74;3;0;547;33;513;1;t04;2022-04-22
lubelskie;103;5;108;0.49;0.02;0.51;0;0;0;173;5;0;1072;119;952;1;t06;2022-04-22
lubuskie;24;2;26;0.24;0.02;0.26;1;1;0;47;0;0;264;28;236;0;t08;2022-04-22
³ódzkie;67;5;72;0.27;0.02;0.29;4;4;0;113;5;0;739;82;655;2;t10;2022-04-22
ma³opolskie;105;9;114;0.31;0.03;0.33;0;0;0;164;4;0;1183;126;1048;9;t12;2022-04-22
mazowieckie;179;14;193;0.33;0.03;0.36;4;3;1;306;7;0;2581;216;2355;10;t14;2022-04-22
opolskie;45;3;48;0.46;0.03;0.49;0;0;0;30;1;0;359;57;302;0;t16;2022-04-22
podkarpackie;39;4;43;0.18;0.02;0.20;0;0;0;59;8;0;662;53;609;0;t18;2022-04-22
podlaskie;45;3;48;0.38;0.03;0.41;0;0;0;86;1;0;426;51;375;0;t20;2022-04-22
pomorskie;54;7;61;0.23;0.03;0.26;0;0;0;139;1;0;922;68;852;2;t22;2022-04-22
œl¹skie;159;16;175;0.35;0.04;0.39;5;2;3;208;11;0;1483;195;1278;10;t24;2022-04-22
œwiêtokrzyskie;35;2;37;0.28;0.02;0.30;2;0;2;70;2;0;572;43;528;1;t26;2022-04-22
warmiñsko-mazurskie;23;7;30;0.16;0.05;0.21;1;0;1;59;4;0;497;34;463;0;t28;2022-04-22
wielkopolskie;63;7;70;0.18;0.02;0.20;1;0;1;74;2;0;853;81;770;2;t30;2022-04-22
zachodniopomorskie;40;5;45;0.24;0.03;0.27;1;0;1;76;1;0;678;53;621;4;t32;2022-04-22
