wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;937;233;1170;0.24;0.06;0.31;24;3;21;2398;0;0;8442;1290;7108;44;t00;2022-10-20
dolnoœl¹skie;87;16;103;0.30;0.06;0.36;2;1;1;146;0;0;467;110;355;2;t02;2022-10-20
kujawsko-pomorskie;42;17;59;0.20;0.08;0.29;2;0;2;164;0;0;470;63;406;1;t04;2022-10-20
lubelskie;89;11;100;0.42;0.05;0.48;0;0;0;185;0;0;775;116;658;1;t06;2022-10-20
lubuskie;34;6;40;0.34;0.06;0.40;1;0;1;48;0;0;219;40;176;3;t08;2022-10-20
³ódzkie;44;4;48;0.18;0.02;0.20;0;0;0;154;0;0;370;51;318;1;t10;2022-10-20
ma³opolskie;94;18;112;0.28;0.05;0.33;2;0;2;221;0;0;593;114;477;2;t12;2022-10-20
mazowieckie;116;38;154;0.21;0.07;0.28;3;1;2;343;0;0;1383;168;1198;17;t14;2022-10-20
opolskie;25;4;29;0.25;0.04;0.30;0;0;0;42;0;0;315;32;283;0;t16;2022-10-20
podkarpackie;47;10;57;0.22;0.05;0.27;0;0;0;85;0;0;438;71;367;0;t18;2022-10-20
podlaskie;24;9;33;0.20;0.08;0.28;4;0;4;103;0;0;276;36;240;0;t20;2022-10-20
pomorskie;47;18;65;0.20;0.08;0.28;1;0;1;144;0;0;349;70;277;2;t22;2022-10-20
œl¹skie;92;27;119;0.20;0.06;0.26;2;0;2;312;0;0;884;130;750;4;t24;2022-10-20
œwiêtokrzyskie;29;11;40;0.24;0.09;0.33;2;0;2;105;0;0;331;44;286;1;t26;2022-10-20
warmiñsko-mazurskie;40;10;50;0.28;0.07;0.35;1;1;0;100;0;0;346;59;287;0;t28;2022-10-20
wielkopolskie;66;20;86;0.19;0.06;0.25;0;0;0;152;0;0;591;99;488;4;t30;2022-10-20
zachodniopomorskie;38;12;50;0.22;0.07;0.30;4;0;4;92;0;0;269;52;214;3;t32;2022-10-20
