wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;16;6;22;0.00;0.00;0.01;0;0;0;35;0;0;503;23;480;0;t00;2023-08-08
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;3;0;0;5;2;3;0;t02;2023-08-08
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;3;0;0;8;3;5;0;t04;2023-08-08
lubelskie;1;1;2;0.00;0.00;0.01;0;0;0;2;0;0;13;2;11;0;t06;2023-08-08
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t08;2023-08-08
³ódzkie;2;1;3;0.01;0.00;0.01;0;0;0;1;0;0;6;3;3;0;t10;2023-08-08
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;7;0;0;12;2;10;0;t12;2023-08-08
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;311;1;310;0;t14;2023-08-08
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;33;0;33;0;t16;2023-08-08
podkarpackie;2;1;3;0.01;0.00;0.01;0;0;0;3;0;0;8;3;5;0;t18;2023-08-08
podlaskie;1;0;1;0.01;0;0.01;0;0;0;2;0;0;3;1;2;0;t20;2023-08-08
pomorskie;2;0;2;0.01;0;0.01;0;0;0;2;0;0;8;2;6;0;t22;2023-08-08
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;23;1;22;0;t24;2023-08-08
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t26;2023-08-08
warmiñsko-mazurskie;0;1;1;0;0.01;0.01;0;0;0;1;0;0;4;1;3;0;t28;2023-08-08
wielkopolskie;0;0;0;0;0;0;0;0;0;2;0;0;12;0;12;0;t30;2023-08-08
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;4;0;0;6;2;4;0;t32;2023-08-08
