wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1572;650;2222;0.41;0.17;0.58;0;0;0;2072;0;0;4699;2287;2404;8;t00;2024-09-24
dolnoœl¹skie;68;40;108;0.23;0.14;0.37;0;0;0;87;0;0;220;111;109;0;t02;2024-09-24
kujawsko-pomorskie;113;53;166;0.55;0.26;0.80;0;0;0;160;0;0;381;168;210;3;t04;2024-09-24
lubelskie;207;84;291;0.98;0.40;1.38;0;0;0;287;0;0;469;298;171;0;t06;2024-09-24
lubuskie;26;7;33;0.26;0.07;0.33;0;0;0;27;0;0;65;34;31;0;t08;2024-09-24
³ódzkie;69;24;93;0.28;0.10;0.38;0;0;0;94;0;0;225;102;121;2;t10;2024-09-24
ma³opolskie;119;37;156;0.35;0.11;0.46;0;0;0;183;0;0;339;160;177;2;t12;2024-09-24
mazowieckie;292;121;413;0.54;0.22;0.76;0;0;0;316;0;0;966;422;544;0;t14;2024-09-24
opolskie;20;12;32;0.20;0.12;0.33;0;0;0;21;0;0;87;32;55;0;t16;2024-09-24
podkarpackie;88;35;123;0.41;0.16;0.58;0;0;0;126;0;0;266;126;140;0;t18;2024-09-24
podlaskie;111;36;147;0.94;0.31;1.25;0;0;0;135;0;0;254;148;106;0;t20;2024-09-24
pomorskie;57;24;81;0.24;0.10;0.35;0;0;0;77;0;0;206;90;116;0;t22;2024-09-24
œl¹skie;101;47;148;0.22;0.10;0.33;0;0;0;200;0;0;365;150;215;0;t24;2024-09-24
œwiêtokrzyskie;69;22;91;0.56;0.18;0.74;0;0;0;59;0;0;125;94;31;0;t26;2024-09-24
warmiñsko-mazurskie;62;36;98;0.44;0.25;0.69;0;0;0;98;0;0;182;100;82;0;t28;2024-09-24
wielkopolskie;105;42;147;0.30;0.12;0.42;0;0;0;108;0;0;282;149;132;1;t30;2024-09-24
zachodniopomorskie;51;27;78;0.30;0.16;0.46;0;0;0;92;0;0;187;84;103;0;t32;2024-09-24
