wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4929;1035;5964;1.29;0.27;1.55;26;5;21;5600;3;0;14907;6303;8555;49;t00;2022-08-08
dolnoœl¹skie;343;71;414;1.18;0.24;1.43;0;0;0;322;0;0;885;436;446;3;t02;2022-08-08
kujawsko-pomorskie;260;68;328;1.26;0.33;1.59;1;0;1;299;0;0;823;347;470;6;t04;2022-08-08
lubelskie;223;48;271;1.06;0.23;1.29;0;0;0;280;0;0;962;283;679;0;t06;2022-08-08
lubuskie;79;15;94;0.78;0.15;0.93;0;0;0;81;0;0;232;97;134;1;t08;2022-08-08
³ódzkie;346;49;395;1.41;0.20;1.61;2;2;0;384;0;0;816;416;398;2;t10;2022-08-08
ma³opolskie;428;69;497;1.25;0.20;1.46;0;0;0;563;0;0;1189;521;660;8;t12;2022-08-08
mazowieckie;702;168;870;1.29;0.31;1.60;4;1;3;840;0;0;2240;912;1324;4;t14;2022-08-08
opolskie;102;13;115;1.04;0.13;1.17;4;0;4;111;0;0;446;136;310;0;t16;2022-08-08
podkarpackie;244;37;281;1.15;0.17;1.32;1;0;1;245;0;0;768;302;464;2;t18;2022-08-08
podlaskie;233;55;288;1.98;0.47;2.45;2;0;2;307;0;0;579;304;275;0;t20;2022-08-08
pomorskie;301;61;362;1.28;0.26;1.54;0;0;0;352;0;0;889;379;509;1;t22;2022-08-08
œl¹skie;620;157;777;1.38;0.35;1.72;5;1;4;726;0;0;1795;815;973;7;t24;2022-08-08
œwiêtokrzyskie;166;38;204;1.35;0.31;1.66;1;1;0;210;2;0;569;226;340;3;t26;2022-08-08
warmiñsko-mazurskie;202;45;247;1.42;0.32;1.74;1;0;1;225;0;0;637;259;376;2;t28;2022-08-08
wielkopolskie;370;79;449;1.06;0.23;1.28;0;0;0;361;1;0;1027;470;553;4;t30;2022-08-08
zachodniopomorskie;241;61;302;1.42;0.36;1.78;3;0;3;266;0;0;590;318;271;1;t32;2022-08-08
