wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;14;5;19;0.00;0.00;0.00;0;0;0;0;0;0;833;24;808;1;t00;2024-02-10
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t02;2024-02-10
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t04;2024-02-10
lubelskie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;79;5;74;0;t06;2024-02-10
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t08;2024-02-10
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t10;2024-02-10
ma³opolskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;34;3;30;1;t12;2024-02-10
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;331;4;327;0;t14;2024-02-10
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t16;2024-02-10
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;21;1;20;0;t18;2024-02-10
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;0;0;0;48;4;44;0;t20;2024-02-10
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;91;2;89;0;t22;2024-02-10
œl¹skie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;68;1;67;0;t24;2024-02-10
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;20;1;19;0;t26;2024-02-10
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;11;1;10;0;t28;2024-02-10
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;18;0;18;0;t30;2024-02-10
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;22;1;21;0;t32;2024-02-10
