wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;305;111;416;0.08;0.03;0.11;1;0;1;1365;0;0;3819;439;3378;2;t00;2024-02-02
dolnoœl¹skie;14;4;18;0.05;0.01;0.06;0;0;0;36;0;0;190;18;172;0;t02;2024-02-02
kujawsko-pomorskie;16;9;25;0.08;0.04;0.12;0;0;0;84;0;0;235;26;209;0;t04;2024-02-02
lubelskie;31;23;54;0.15;0.11;0.26;0;0;0;125;0;0;256;57;199;0;t06;2024-02-02
lubuskie;6;2;8;0.06;0.02;0.08;0;0;0;34;0;0;99;8;91;0;t08;2024-02-02
³ódzkie;18;8;26;0.07;0.03;0.11;1;0;1;88;0;0;203;28;175;0;t10;2024-02-02
ma³opolskie;26;3;29;0.08;0.01;0.08;0;0;0;147;0;0;318;30;288;0;t12;2024-02-02
mazowieckie;28;14;42;0.05;0.03;0.08;0;0;0;142;0;0;635;42;593;0;t14;2024-02-02
opolskie;12;5;17;0.12;0.05;0.17;0;0;0;9;0;0;80;17;63;0;t16;2024-02-02
podkarpackie;35;11;46;0.16;0.05;0.22;0;0;0;159;0;0;300;54;246;0;t18;2024-02-02
podlaskie;9;2;11;0.08;0.02;0.09;0;0;0;51;0;0;136;11;125;0;t20;2024-02-02
pomorskie;16;2;18;0.07;0.01;0.08;0;0;0;63;0;0;174;18;156;0;t22;2024-02-02
œl¹skie;25;11;36;0.06;0.02;0.08;0;0;0;207;0;0;454;37;416;1;t24;2024-02-02
œwiêtokrzyskie;12;5;17;0.10;0.04;0.14;0;0;0;45;0;0;102;17;85;0;t26;2024-02-02
warmiñsko-mazurskie;12;6;18;0.08;0.04;0.13;0;0;0;57;0;0;113;20;93;0;t28;2024-02-02
wielkopolskie;17;5;22;0.05;0.01;0.06;0;0;0;47;0;0;213;22;190;1;t30;2024-02-02
zachodniopomorskie;21;1;22;0.12;0.01;0.13;0;0;0;71;0;0;180;24;156;0;t32;2024-02-02
