wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;13046;1691;14737;3.40;0.44;3.84;277;81;196;16241;18556;93377;84281;16021;67289;971;t00;2022-03-01
dolnoœl¹skie;956;103;1059;3.30;0.36;3.65;19;11;8;1162;1422;6830;5561;1173;4340;48;t02;2022-03-01
kujawsko-pomorskie;1214;182;1396;5.87;0.88;6.75;23;5;18;1584;1903;7922;5638;1502;4068;68;t04;2022-03-01
lubelskie;635;77;712;3.02;0.37;3.39;15;1;14;839;904;4203;4444;777;3640;27;t06;2022-03-01
lubuskie;587;70;657;5.81;0.69;6.50;8;6;2;689;793;4332;2789;712;2038;39;t08;2022-03-01
³ódzkie;719;97;816;2.94;0.40;3.33;30;6;24;862;1155;4542;5613;938;4614;61;t10;2022-03-01
ma³opolskie;693;66;759;2.03;0.19;2.22;20;7;13;1057;864;5812;5567;814;4690;63;t12;2022-03-01
mazowieckie;2179;273;2452;4.01;0.50;4.52;38;17;21;2259;2897;17473;13020;2646;10188;186;t14;2022-03-01
opolskie;219;43;262;2.23;0.44;2.67;5;1;4;324;355;1988;1874;285;1570;19;t16;2022-03-01
podkarpackie;185;22;207;0.87;0.10;0.97;12;4;8;258;242;1952;3549;237;3299;13;t18;2022-03-01
podlaskie;306;38;344;2.60;0.32;2.92;6;0;6;499;456;2383;2256;389;1846;21;t20;2022-03-01
pomorskie;827;97;924;3.52;0.41;3.94;12;0;12;901;1055;5100;5153;1000;4047;106;t22;2022-03-01
œl¹skie;882;124;1006;1.96;0.28;2.23;29;5;24;1144;1333;6079;7968;1086;6778;104;t24;2022-03-01
œwiêtokrzyskie;382;44;426;3.11;0.36;3.46;22;5;17;566;559;2702;2423;462;1924;37;t26;2022-03-01
warmiñsko-mazurskie;603;101;704;4.24;0.71;4.96;12;5;7;873;863;3896;3635;756;2856;23;t28;2022-03-01
wielkopolskie;1690;217;1907;4.83;0.62;5.45;17;8;9;1997;2504;11815;7796;2004;5720;72;t30;2022-03-01
zachodniopomorskie;880;137;1017;5.20;0.81;6.01;9;0;9;1203;1194;5833;4813;1138;3599;76;t32;2022-03-01
