wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;269;37;306;0.07;0.01;0.08;1;1;0;462;13;0;4098;338;3751;9;t00;2022-06-22
dolnoœl¹skie;16;4;20;0.06;0.01;0.07;0;0;0;44;0;0;155;21;132;2;t02;2022-06-22
kujawsko-pomorskie;11;4;15;0.05;0.02;0.07;0;0;0;24;3;0;167;17;150;0;t04;2022-06-22
lubelskie;12;1;13;0.06;0.00;0.06;0;0;0;23;4;0;317;14;303;0;t06;2022-06-22
lubuskie;2;0;2;0.02;0;0.02;0;0;0;20;0;0;72;2;70;0;t08;2022-06-22
³ódzkie;20;1;21;0.08;0.00;0.09;0;0;0;30;0;0;171;22;147;2;t10;2022-06-22
ma³opolskie;22;2;24;0.06;0.01;0.07;0;0;0;36;1;0;255;24;231;0;t12;2022-06-22
mazowieckie;58;7;65;0.11;0.01;0.12;1;1;0;88;1;0;969;72;897;0;t14;2022-06-22
opolskie;9;0;9;0.09;0;0.09;0;0;0;12;0;0;104;9;95;0;t16;2022-06-22
podkarpackie;11;1;12;0.05;0.00;0.06;0;0;0;14;2;0;244;13;230;1;t18;2022-06-22
podlaskie;7;1;8;0.06;0.01;0.07;0;0;0;29;1;0;105;8;97;0;t20;2022-06-22
pomorskie;15;4;19;0.06;0.02;0.08;0;0;0;28;0;0;178;20;158;0;t22;2022-06-22
œl¹skie;30;2;32;0.07;0.00;0.07;0;0;0;57;0;0;352;36;316;0;t24;2022-06-22
œwiêtokrzyskie;13;3;16;0.11;0.02;0.13;0;0;0;14;0;0;223;24;197;2;t26;2022-06-22
warmiñsko-mazurskie;4;1;5;0.03;0.01;0.04;0;0;0;11;1;0;146;5;140;1;t28;2022-06-22
wielkopolskie;23;6;29;0.07;0.02;0.08;0;0;0;19;0;0;194;31;162;1;t30;2022-06-22
zachodniopomorskie;8;0;8;0.05;0;0.05;0;0;0;13;0;0;94;10;84;0;t32;2022-06-22
