wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2836;618;3454;0.74;0.16;0.90;11;4;7;3417;0;0;12090;3701;8340;49;t00;2022-09-01
dolnoœl¹skie;102;28;130;0.35;0.10;0.45;0;0;0;82;0;0;466;141;324;1;t02;2022-09-01
kujawsko-pomorskie;75;20;95;0.36;0.10;0.46;1;0;1;102;0;0;356;99;251;6;t04;2022-09-01
lubelskie;119;28;147;0.57;0.13;0.70;1;0;1;128;0;0;640;160;476;4;t06;2022-09-01
lubuskie;36;18;54;0.36;0.18;0.53;0;0;0;32;0;0;221;59;161;1;t08;2022-09-01
³ódzkie;97;16;113;0.40;0.07;0.46;0;0;0;96;0;0;474;127;345;2;t10;2022-09-01
ma³opolskie;141;38;179;0.41;0.11;0.52;2;1;1;144;0;0;803;196;600;7;t12;2022-09-01
mazowieckie;222;56;278;0.41;0.10;0.51;0;0;0;221;0;0;1401;310;1088;3;t14;2022-09-01
opolskie;36;9;45;0.37;0.09;0.46;0;0;0;32;0;0;252;52;199;1;t16;2022-09-01
podkarpackie;95;26;121;0.45;0.12;0.57;1;1;0;94;0;0;492;138;351;3;t18;2022-09-01
podlaskie;62;21;83;0.53;0.18;0.71;1;0;1;63;0;0;235;87;147;1;t20;2022-09-01
pomorskie;75;19;94;0.32;0.08;0.40;3;0;3;79;0;0;417;101;315;1;t22;2022-09-01
œl¹skie;151;34;185;0.33;0.08;0.41;1;1;0;130;0;0;996;206;785;5;t24;2022-09-01
œwiêtokrzyskie;59;6;65;0.48;0.05;0.53;0;0;0;68;0;0;407;85;322;0;t26;2022-09-01
warmiñsko-mazurskie;66;13;79;0.46;0.09;0.56;0;0;0;85;0;0;475;89;386;0;t28;2022-09-01
wielkopolskie;121;30;151;0.35;0.09;0.43;1;1;0;113;0;0;527;161;365;1;t30;2022-09-01
zachodniopomorskie;48;16;64;0.28;0.09;0.38;0;0;0;45;0;0;278;72;205;1;t32;2022-09-01
