wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;9269;1110;10379;2.42;0.29;2.71;119;33;86;12024;8222;63178;67566;11208;55577;781;t00;2022-03-18
dolnoœl¹skie;702;87;789;2.42;0.30;2.72;7;3;4;826;621;4891;4900;855;3996;49;t02;2022-03-18
kujawsko-pomorskie;637;91;728;3.08;0.44;3.52;15;4;11;893;681;4041;3933;780;3115;38;t04;2022-03-18
lubelskie;653;86;739;3.10;0.41;3.51;3;2;1;890;511;3966;4376;788;3545;43;t06;2022-03-18
lubuskie;376;53;429;3.72;0.52;4.25;0;0;0;380;294;2427;2117;465;1623;29;t08;2022-03-18
³ódzkie;513;66;579;2.09;0.27;2.36;4;0;4;793;407;3278;4177;642;3507;28;t10;2022-03-18
ma³opolskie;496;41;537;1.45;0.12;1.57;15;6;9;798;570;4040;4460;567;3846;47;t12;2022-03-18
mazowieckie;1707;184;1891;3.14;0.34;3.48;11;2;9;1779;1577;11930;11906;2051;9643;212;t14;2022-03-18
opolskie;196;34;230;2.00;0.35;2.35;1;0;1;263;148;1356;1632;242;1373;17;t16;2022-03-18
podkarpackie;139;21;160;0.65;0.10;0.75;8;0;8;253;105;1407;2392;182;2206;4;t18;2022-03-18
podlaskie;201;22;223;1.71;0.19;1.90;4;0;4;391;129;1526;1593;242;1340;11;t20;2022-03-18
pomorskie;645;76;721;2.75;0.32;3.07;3;0;3;790;570;4206;4379;768;3547;64;t22;2022-03-18
œl¹skie;611;82;693;1.36;0.18;1.54;10;5;5;975;530;4753;6118;752;5300;66;t24;2022-03-18
œwiêtokrzyskie;262;17;279;2.13;0.14;2.27;9;1;8;413;163;1673;2028;310;1701;17;t26;2022-03-18
warmiñsko-mazurskie;308;48;356;2.17;0.34;2.51;5;4;1;470;313;2062;2326;388;1924;14;t28;2022-03-18
wielkopolskie;1001;106;1107;2.86;0.30;3.16;15;6;9;1249;1024;6840;5758;1187;4498;73;t30;2022-03-18
zachodniopomorskie;748;95;843;4.42;0.56;4.98;9;0;9;843;544;4190;3712;907;2740;65;t32;2022-03-18
