wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3235;699;3934;0.84;0.18;1.03;23;3;20;3975;0;0;11034;4179;6817;38;t00;2022-08-26
dolnoœl¹skie;196;42;238;0.68;0.14;0.82;2;0;2;210;0;0;579;252;326;1;t02;2022-08-26
kujawsko-pomorskie;130;29;159;0.63;0.14;0.77;1;0;1;203;0;0;422;166;254;2;t04;2022-08-26
lubelskie;204;64;268;0.97;0.30;1.27;1;0;1;251;0;0;816;290;525;1;t06;2022-08-26
lubuskie;55;17;72;0.54;0.17;0.71;0;0;0;83;0;0;208;77;130;1;t08;2022-08-26
³ódzkie;209;40;249;0.85;0.16;1.02;1;0;1;271;0;0;596;269;327;0;t10;2022-08-26
ma³opolskie;302;51;353;0.88;0.15;1.03;2;0;2;413;0;0;925;363;557;5;t12;2022-08-26
mazowieckie;484;90;574;0.89;0.17;1.06;2;1;1;584;0;0;1834;604;1224;6;t14;2022-08-26
opolskie;80;21;101;0.82;0.21;1.03;2;0;2;90;0;0;356;109;246;1;t16;2022-08-26
podkarpackie;172;46;218;0.81;0.22;1.03;0;0;0;195;0;0;548;235;310;3;t18;2022-08-26
podlaskie;146;28;174;1.24;0.24;1.48;2;0;2;201;0;0;419;191;226;2;t20;2022-08-26
pomorskie;164;31;195;0.70;0.13;0.83;1;1;0;212;0;0;524;199;323;2;t22;2022-08-26
œl¹skie;428;105;533;0.95;0.23;1.18;2;0;2;569;0;0;1391;559;827;5;t24;2022-08-26
œwiêtokrzyskie;128;31;159;1.04;0.25;1.29;0;0;0;168;0;0;487;178;308;1;t26;2022-08-26
warmiñsko-mazurskie;96;24;120;0.68;0.17;0.84;3;0;3;116;0;0;399;140;258;1;t28;2022-08-26
wielkopolskie;255;46;301;0.73;0.13;0.86;4;1;3;248;0;0;732;314;415;3;t30;2022-08-26
zachodniopomorskie;132;32;164;0.78;0.19;0.97;0;0;0;149;0;0;411;173;236;2;t32;2022-08-26
