wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Cały kraj;388;0.1;9;3;6;577;0;0;4395;443;3938;14;t00;2023-01-18
dolnośląskie;38;0.13;1;1;0;38;0;0;205;41;164;0;t02;2023-01-18
kujawsko-pomorskie;13;0.06;1;0;1;26;0;0;187;15;171;1;t04;2023-01-18
lubelskie;24;0.11;0;0;0;40;0;0;407;32;374;1;t06;2023-01-18
lubuskie;12;0.12;0;0;0;17;0;0;69;12;55;2;t08;2023-01-18
łódzkie;19;0.08;0;0;0;33;0;0;199;24;174;1;t10;2023-01-18
małopolskie;46;0.13;0;0;0;71;0;0;319;48;270;1;t12;2023-01-18
mazowieckie;55;0.1;1;0;1;76;0;0;654;61;592;1;t14;2023-01-18
opolskie;11;0.11;0;0;0;16;0;0;205;14;190;1;t16;2023-01-18
podkarpackie;4;0.02;2;0;2;11;0;0;205;5;199;1;t18;2023-01-18
podlaskie;14;0.12;0;0;0;26;0;0;185;16;169;0;t20;2023-01-18
pomorskie;17;0.07;1;1;0;26;0;0;206;18;188;0;t22;2023-01-18
śląskie;62;0.14;2;1;1;86;0;0;498;66;432;0;t24;2023-01-18
świętokrzyskie;17;0.14;0;0;0;16;0;0;151;20;131;0;t26;2023-01-18
warmińsko-mazurskie;10;0.07;0;0;0;12;0;0;194;11;183;0;t28;2023-01-18
wielkopolskie;27;0.08;1;0;1;38;0;0;243;31;208;4;t30;2023-01-18
zachodniopomorskie;12;0.07;0;0;0;44;0;0;174;15;159;0;t32;2023-01-18
