wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;909;166;1075;0.24;0.04;0.28;2;1;1;1190;6;0;6039;1125;4905;9;t00;2022-07-04
dolnoœl¹skie;74;14;88;0.26;0.05;0.30;1;1;0;96;1;0;301;89;212;0;t02;2022-07-04
kujawsko-pomorskie;27;2;29;0.13;0.01;0.14;0;0;0;47;1;0;212;32;180;0;t04;2022-07-04
lubelskie;54;9;63;0.26;0.04;0.30;0;0;0;75;1;0;512;69;442;1;t06;2022-07-04
lubuskie;13;6;19;0.13;0.06;0.19;0;0;0;19;0;0;101;19;82;0;t08;2022-07-04
³ódzkie;53;6;59;0.22;0.02;0.24;0;0;0;90;1;0;237;61;174;2;t10;2022-07-04
ma³opolskie;72;9;81;0.21;0.03;0.24;0;0;0;107;0;0;599;83;516;0;t12;2022-07-04
mazowieckie;210;43;253;0.39;0.08;0.47;0;0;0;251;0;0;1247;260;985;2;t14;2022-07-04
opolskie;22;6;28;0.22;0.06;0.29;0;0;0;22;0;0;199;31;167;1;t16;2022-07-04
podkarpackie;26;7;33;0.12;0.03;0.16;0;0;0;29;0;0;276;36;240;0;t18;2022-07-04
podlaskie;31;5;36;0.26;0.04;0.31;0;0;0;47;0;0;164;37;127;0;t20;2022-07-04
pomorskie;73;8;81;0.31;0.03;0.35;0;0;0;87;0;0;297;82;214;1;t22;2022-07-04
œl¹skie;114;17;131;0.25;0.04;0.29;0;0;0;139;0;0;527;137;389;1;t24;2022-07-04
œwiêtokrzyskie;28;3;31;0.23;0.02;0.25;0;0;0;32;2;0;213;34;179;0;t26;2022-07-04
warmiñsko-mazurskie;25;6;31;0.18;0.04;0.22;1;0;1;33;0;0;325;33;292;0;t28;2022-07-04
wielkopolskie;50;19;69;0.14;0.05;0.20;0;0;0;72;0;0;295;74;220;1;t30;2022-07-04
zachodniopomorskie;26;6;32;0.15;0.04;0.19;0;0;0;44;0;0;181;34;147;0;t32;2022-07-04
