wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;167;58;225;0.04;0.02;0.06;2;2;0;1558;0;0;3717;232;3481;4;t00;2024-12-23
dolnoœl¹skie;10;3;13;0.03;0.01;0.04;0;0;0;62;0;0;131;13;118;0;t02;2024-12-23
kujawsko-pomorskie;16;6;22;0.08;0.03;0.11;0;0;0;115;0;0;290;22;265;3;t04;2024-12-23
lubelskie;21;7;28;0.10;0.03;0.13;0;0;0;99;0;0;194;29;164;1;t06;2024-12-23
lubuskie;0;0;0;0;0;0;0;0;0;6;0;0;27;0;27;0;t08;2024-12-23
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;43;0;0;83;3;80;0;t10;2024-12-23
ma³opolskie;9;2;11;0.03;0.01;0.03;0;0;0;232;0;0;420;11;409;0;t12;2024-12-23
mazowieckie;29;9;38;0.05;0.02;0.07;0;0;0;207;0;0;907;39;868;0;t14;2024-12-23
opolskie;2;2;4;0.02;0.02;0.04;0;0;0;18;0;0;72;5;67;0;t16;2024-12-23
podkarpackie;9;2;11;0.04;0.01;0.05;0;0;0;215;0;0;419;11;408;0;t18;2024-12-23
podlaskie;18;9;27;0.15;0.08;0.23;0;0;0;164;0;0;214;27;187;0;t20;2024-12-23
pomorskie;2;3;5;0.01;0.01;0.02;1;1;0;60;0;0;151;5;146;0;t22;2024-12-23
œl¹skie;16;7;23;0.04;0.02;0.05;1;1;0;186;0;0;352;23;329;0;t24;2024-12-23
œwiêtokrzyskie;4;3;7;0.03;0.02;0.06;0;0;0;29;0;0;90;7;83;0;t26;2024-12-23
warmiñsko-mazurskie;6;1;7;0.04;0.01;0.05;0;0;0;36;0;0;71;7;64;0;t28;2024-12-23
wielkopolskie;9;1;10;0.03;0.00;0.03;0;0;0;48;0;0;133;10;123;0;t30;2024-12-23
zachodniopomorskie;9;3;12;0.05;0.02;0.07;0;0;0;35;0;0;67;12;55;0;t32;2024-12-23
