wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;23;7;30;0.01;0.00;0.01;1;0;1;125;0;0;1787;36;1751;0;t00;2023-06-16
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;2;0;0;34;0;34;0;t02;2023-06-16
kujawsko-pomorskie;2;0;2;0.01;0;0.01;0;0;0;1;0;0;52;2;50;0;t04;2023-06-16
lubelskie;4;1;5;0.02;0.00;0.02;0;0;0;14;0;0;292;5;287;0;t06;2023-06-16
lubuskie;0;0;0;0;0;0;0;0;0;2;0;0;16;0;16;0;t08;2023-06-16
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;9;0;0;49;3;46;0;t10;2023-06-16
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;12;0;0;89;1;88;0;t12;2023-06-16
mazowieckie;2;2;4;0.00;0.00;0.01;1;0;1;15;0;0;422;5;417;0;t14;2023-06-16
opolskie;2;1;3;0.02;0.01;0.03;0;0;0;1;0;0;122;4;118;0;t16;2023-06-16
podkarpackie;0;0;0;0;0;0;0;0;0;6;0;0;61;0;61;0;t18;2023-06-16
podlaskie;3;0;3;0.03;0;0.03;0;0;0;13;0;0;59;3;56;0;t20;2023-06-16
pomorskie;1;0;1;0.00;0;0.00;0;0;0;3;0;0;58;2;56;0;t22;2023-06-16
œl¹skie;0;0;0;0;0;0;0;0;0;13;0;0;128;1;127;0;t24;2023-06-16
œwiêtokrzyskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;46;1;45;0;t26;2023-06-16
warmiñsko-mazurskie;4;0;4;0.03;0;0.03;0;0;0;11;0;0;81;4;77;0;t28;2023-06-16
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;8;0;0;65;1;64;0;t30;2023-06-16
zachodniopomorskie;1;1;2;0.01;0.01;0.01;0;0;0;15;0;0;95;4;91;0;t32;2023-06-16
