wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3616;781;4397;0.94;0.20;1.15;27;3;24;4198;0;0;12783;4665;8070;48;t00;2022-08-23
dolnoœl¹skie;239;58;297;0.82;0.20;1.02;1;0;1;244;0;0;678;305;372;1;t02;2022-08-23
kujawsko-pomorskie;151;47;198;0.73;0.23;0.96;1;0;1;240;0;0;559;207;351;1;t04;2022-08-23
lubelskie;234;60;294;1.11;0.29;1.40;3;0;3;263;0;0;804;316;488;0;t06;2022-08-23
lubuskie;78;22;100;0.77;0.22;0.99;0;0;0;78;0;0;245;104;140;1;t08;2022-08-23
³ódzkie;213;38;251;0.87;0.16;1.03;3;0;3;277;0;0;662;272;386;4;t10;2022-08-23
ma³opolskie;330;59;389;0.97;0.17;1.14;1;0;1;432;0;0;1023;407;608;8;t12;2022-08-23
mazowieckie;583;121;704;1.07;0.22;1.30;2;1;1;670;0;0;2198;740;1450;8;t14;2022-08-23
opolskie;84;18;102;0.86;0.18;1.04;1;0;1;73;0;0;336;115;219;2;t16;2022-08-23
podkarpackie;177;31;208;0.83;0.15;0.98;3;1;2;184;0;0;670;225;443;2;t18;2022-08-23
podlaskie;168;40;208;1.43;0.34;1.77;1;0;1;223;0;0;498;222;276;0;t20;2022-08-23
pomorskie;197;31;228;0.84;0.13;0.97;2;1;1;228;0;0;675;243;429;3;t22;2022-08-23
œl¹skie;451;98;549;1.00;0.22;1.22;5;0;5;562;0;0;1498;589;903;6;t24;2022-08-23
œwiêtokrzyskie;124;20;144;1.01;0.16;1.17;0;0;0;165;0;0;458;156;300;2;t26;2022-08-23
warmiñsko-mazurskie;106;42;148;0.75;0.30;1.04;0;0;0;129;0;0;550;157;392;1;t28;2022-08-23
wielkopolskie;252;58;310;0.72;0.17;0.89;3;0;3;260;0;0;882;326;550;6;t30;2022-08-23
zachodniopomorskie;161;36;197;0.95;0.21;1.16;1;0;1;158;0;0;532;206;325;1;t32;2022-08-23
