wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;9;3;12;0.00;0.00;0.00;1;0;1;55;0;0;659;14;643;2;t00;2023-07-24
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;5;0;0;9;3;6;0;t02;2023-07-24
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;7;0;0;20;3;17;0;t04;2023-07-24
lubelskie;0;1;1;0;0.00;0.00;0;0;0;3;0;0;12;1;11;0;t06;2023-07-24
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;t08;2023-07-24
³ódzkie;0;0;0;0;0;0;0;0;0;2;0;0;9;0;9;0;t10;2023-07-24
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;9;0;0;25;2;23;0;t12;2023-07-24
mazowieckie;1;0;1;0.00;0;0.00;1;0;1;7;0;0;328;1;325;2;t14;2023-07-24
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;25;0;25;0;t16;2023-07-24
podkarpackie;0;0;0;0;0;0;0;0;0;2;0;0;7;0;7;0;t18;2023-07-24
podlaskie;1;1;2;0.01;0.01;0.02;0;0;0;2;0;0;20;2;18;0;t20;2023-07-24
pomorskie;0;0;0;0;0;0;0;0;0;4;0;0;20;0;20;0;t22;2023-07-24
œl¹skie;0;1;1;0;0.00;0.00;0;0;0;7;0;0;18;1;17;0;t24;2023-07-24
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;3;1;2;0;t26;2023-07-24
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;63;0;63;0;t28;2023-07-24
wielkopolskie;0;0;0;0;0;0;0;0;0;5;0;0;15;0;15;0;t30;2023-07-24
zachodniopomorskie;0;0;0;0;0;0;0;0;0;1;0;0;8;0;8;0;t32;2023-07-24
