wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;731;215;946;0.19;0.06;0.25;13;6;7;1177;0;0;5732;1039;4679;14;t00;2023-04-06
dolnoœl¹skie;54;10;64;0.19;0.03;0.22;1;1;0;61;0;0;287;67;219;1;t02;2023-04-06
kujawsko-pomorskie;21;7;28;0.10;0.03;0.14;1;0;1;59;0;0;287;31;255;1;t04;2023-04-06
lubelskie;69;22;91;0.33;0.10;0.43;1;1;0;74;0;0;579;101;477;1;t06;2023-04-06
lubuskie;17;6;23;0.17;0.06;0.23;2;1;1;22;0;0;112;23;89;0;t08;2023-04-06
³ódzkie;53;12;65;0.22;0.05;0.27;0;0;0;84;0;0;340;70;268;2;t10;2023-04-06
ma³opolskie;55;6;61;0.16;0.02;0.18;0;0;0;110;0;0;310;62;248;0;t12;2023-04-06
mazowieckie;123;43;166;0.23;0.08;0.31;1;1;0;169;0;0;906;179;726;1;t14;2023-04-06
opolskie;22;4;26;0.22;0.04;0.27;0;0;0;15;0;0;191;28;163;0;t16;2023-04-06
podkarpackie;27;4;31;0.13;0.02;0.15;0;0;0;81;0;0;273;37;236;0;t18;2023-04-06
podlaskie;39;19;58;0.33;0.16;0.49;0;0;0;79;0;0;222;69;152;1;t20;2023-04-06
pomorskie;31;8;39;0.13;0.03;0.17;2;1;1;58;0;0;189;42;145;2;t22;2023-04-06
œl¹skie;45;19;64;0.10;0.04;0.14;1;1;0;111;0;0;520;71;449;0;t24;2023-04-06
œwiêtokrzyskie;29;4;33;0.24;0.03;0.27;2;0;2;26;0;0;109;35;74;0;t26;2023-04-06
warmiñsko-mazurskie;18;15;33;0.13;0.11;0.23;1;0;1;61;0;0;267;39;228;0;t28;2023-04-06
wielkopolskie;44;15;59;0.13;0.04;0.17;0;0;0;60;0;0;344;67;275;2;t30;2023-04-06
zachodniopomorskie;64;17;81;0.38;0.10;0.48;1;0;1;107;0;0;356;86;269;1;t32;2023-04-06
