wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1484;550;2034;0.39;0.14;0.53;2;1;1;1713;0;0;3875;2088;1785;2;t00;2024-09-12
dolnoœl¹skie;71;33;104;0.24;0.11;0.36;1;0;1;56;0;0;175;104;71;0;t02;2024-09-12
kujawsko-pomorskie;97;51;148;0.47;0.25;0.72;0;0;0;142;0;0;302;152;149;1;t04;2024-09-12
lubelskie;197;76;273;0.94;0.36;1.30;0;0;0;230;0;0;388;277;111;0;t06;2024-09-12
lubuskie;28;9;37;0.28;0.09;0.37;0;0;0;30;0;0;59;37;22;0;t08;2024-09-12
³ódzkie;68;24;92;0.28;0.10;0.38;0;0;0;67;0;0;163;96;67;0;t10;2024-09-12
ma³opolskie;104;43;147;0.30;0.13;0.43;0;0;0;169;0;0;311;150;161;0;t12;2024-09-12
mazowieckie;300;94;394;0.55;0.17;0.73;0;0;0;307;0;0;868;399;469;0;t14;2024-09-12
opolskie;18;6;24;0.18;0.06;0.24;0;0;0;11;0;0;64;24;40;0;t16;2024-09-12
podkarpackie;120;34;154;0.56;0.16;0.72;0;0;0;126;0;0;252;160;92;0;t18;2024-09-12
podlaskie;63;25;88;0.54;0.21;0.75;0;0;0;89;0;0;170;89;81;0;t20;2024-09-12
pomorskie;55;15;70;0.23;0.06;0.30;0;0;0;67;0;0;186;83;103;0;t22;2024-09-12
œl¹skie;100;29;129;0.22;0.06;0.29;1;1;0;117;0;0;261;132;128;1;t24;2024-09-12
œwiêtokrzyskie;50;12;62;0.41;0.10;0.50;0;0;0;54;0;0;93;62;31;0;t26;2024-09-12
warmiñsko-mazurskie;65;35;100;0.46;0.25;0.70;0;0;0;99;0;0;178;102;76;0;t28;2024-09-12
wielkopolskie;100;40;140;0.29;0.11;0.40;0;0;0;102;0;0;203;147;56;0;t30;2024-09-12
zachodniopomorskie;39;20;59;0.23;0.12;0.35;0;0;0;45;0;0;134;60;74;0;t32;2024-09-12
