wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1716;516;2232;0.45;0.13;0.58;28;6;22;1760;0;0;8711;2393;6276;42;t00;2024-01-04
dolnoœl¹skie;67;17;84;0.23;0.06;0.29;3;1;2;56;0;0;291;89;201;1;t02;2024-01-04
kujawsko-pomorskie;85;24;109;0.41;0.12;0.53;2;0;2;117;0;0;558;120;435;3;t04;2024-01-04
lubelskie;101;41;142;0.48;0.19;0.68;0;0;0;204;0;0;416;147;266;3;t06;2024-01-04
lubuskie;84;26;110;0.83;0.26;1.09;0;0;0;32;0;0;462;121;340;1;t08;2024-01-04
³ódzkie;74;19;93;0.30;0.08;0.38;3;2;1;92;0;0;349;95;252;2;t10;2024-01-04
ma³opolskie;145;45;190;0.42;0.13;0.56;1;0;1;189;0;0;615;196;417;2;t12;2024-01-04
mazowieckie;218;76;294;0.40;0.14;0.54;8;1;7;230;0;0;1256;306;948;2;t14;2024-01-04
opolskie;46;12;58;0.47;0.12;0.59;0;0;0;15;0;0;237;62;172;3;t16;2024-01-04
podkarpackie;97;21;118;0.46;0.10;0.56;2;0;2;154;0;0;353;125;228;0;t18;2024-01-04
podlaskie;57;13;70;0.48;0.11;0.59;0;0;0;88;0;0;365;73;290;2;t20;2024-01-04
pomorskie;98;28;126;0.42;0.12;0.54;1;1;0;68;0;0;490;131;358;1;t22;2024-01-04
œl¹skie;259;72;331;0.57;0.16;0.73;2;1;1;201;0;0;1229;354;860;15;t24;2024-01-04
œwiêtokrzyskie;115;27;142;0.93;0.22;1.15;1;0;1;49;0;0;622;156;463;3;t26;2024-01-04
warmiñsko-mazurskie;67;29;96;0.47;0.20;0.68;1;0;1;68;0;0;406;121;284;1;t28;2024-01-04
wielkopolskie;117;39;156;0.33;0.11;0.45;2;0;2;109;0;0;461;165;295;1;t30;2024-01-04
zachodniopomorskie;53;16;69;0.31;0.09;0.41;2;0;2;85;0;0;286;76;209;1;t32;2024-01-04
