wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1814;545;2359;0.47;0.14;0.62;13;5;8;2202;0;0;8956;2588;6337;31;t00;2023-03-24
dolnoœl¹skie;150;47;197;0.52;0.16;0.68;0;0;0;101;0;0;687;216;470;1;t02;2023-03-24
kujawsko-pomorskie;106;31;137;0.51;0.15;0.66;0;0;0;191;0;0;556;142;412;2;t04;2023-03-24
lubelskie;123;41;164;0.58;0.19;0.78;1;0;1;123;0;0;611;175;436;0;t06;2023-03-24
lubuskie;31;6;37;0.31;0.06;0.37;0;0;0;42;0;0;146;38;107;1;t08;2023-03-24
³ódzkie;111;29;140;0.45;0.12;0.57;3;1;2;168;0;0;554;145;407;2;t10;2023-03-24
ma³opolskie;134;40;174;0.39;0.12;0.51;0;0;0;174;0;0;516;179;334;3;t12;2023-03-24
mazowieckie;311;88;399;0.57;0.16;0.74;1;0;1;327;0;0;1512;442;1060;10;t14;2023-03-24
opolskie;54;19;73;0.55;0.19;0.74;1;0;1;27;0;0;292;84;208;0;t16;2023-03-24
podkarpackie;78;19;97;0.37;0.09;0.46;0;0;0;185;0;0;488;116;372;0;t18;2023-03-24
podlaskie;86;43;129;0.73;0.37;1.10;0;0;0;128;0;0;342;141;199;2;t20;2023-03-24
pomorskie;82;26;108;0.35;0.11;0.46;0;0;0;121;0;0;493;117;374;2;t22;2023-03-24
œl¹skie;137;49;186;0.30;0.11;0.41;5;3;2;193;0;0;863;220;640;3;t24;2023-03-24
œwiêtokrzyskie;84;12;96;0.68;0.10;0.78;0;0;0;86;0;0;226;102;124;0;t26;2023-03-24
warmiñsko-mazurskie;72;21;93;0.51;0.15;0.65;1;0;1;93;0;0;448;112;336;0;t28;2023-03-24
wielkopolskie;138;35;173;0.39;0.10;0.49;1;1;0;93;0;0;515;187;327;1;t30;2023-03-24
zachodniopomorskie;88;34;122;0.52;0.20;0.72;0;0;0;148;0;0;414;130;280;4;t32;2023-03-24
