wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;512;149;661;0.13;0.04;0.17;15;4;11;1658;0;0;7273;749;6498;26;t00;2022-12-22
dolnoœl¹skie;49;14;63;0.17;0.05;0.22;1;1;0;81;0;0;457;65;389;3;t02;2022-12-22
kujawsko-pomorskie;30;6;36;0.14;0.03;0.17;6;0;6;95;0;0;368;38;328;2;t04;2022-12-22
lubelskie;18;9;27;0.09;0.04;0.13;0;0;0;81;0;0;502;30;471;1;t06;2022-12-22
lubuskie;16;1;17;0.16;0.01;0.17;1;1;0;24;0;0;156;18;138;0;t08;2022-12-22
³ódzkie;33;4;37;0.13;0.02;0.15;0;0;0;115;0;0;390;42;346;2;t10;2022-12-22
ma³opolskie;25;7;32;0.07;0.02;0.09;0;0;0;140;0;0;527;33;493;1;t12;2022-12-22
mazowieckie;85;27;112;0.16;0.05;0.21;3;1;2;263;0;0;1245;123;1122;0;t14;2022-12-22
opolskie;15;7;22;0.15;0.07;0.22;0;0;0;60;0;0;269;32;236;1;t16;2022-12-22
podkarpackie;6;4;10;0.03;0.02;0.05;2;0;2;38;0;0;269;14;254;1;t18;2022-12-22
podlaskie;17;5;22;0.14;0.04;0.19;0;0;0;78;0;0;328;23;303;2;t20;2022-12-22
pomorskie;35;10;45;0.15;0.04;0.19;0;0;0;85;0;0;463;53;405;5;t22;2022-12-22
œl¹skie;58;17;75;0.13;0.04;0.17;1;0;1;227;0;0;633;81;550;2;t24;2022-12-22
œwiêtokrzyskie;11;2;13;0.09;0.02;0.11;0;0;0;78;0;0;263;18;244;1;t26;2022-12-22
warmiñsko-mazurskie;4;2;6;0.03;0.01;0.04;1;1;0;54;0;0;253;11;241;1;t28;2022-12-22
wielkopolskie;48;19;67;0.14;0.05;0.19;0;0;0;106;0;0;525;75;447;3;t30;2022-12-22
zachodniopomorskie;44;9;53;0.26;0.05;0.31;0;0;0;131;0;0;317;60;256;1;t32;2022-12-22
