wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;397;135;532;0.10;0.04;0.14;3;1;2;685;0;0;4522;573;3932;17;t00;2023-01-25
dolnoœl¹skie;35;16;51;0.12;0.06;0.18;0;0;0;51;0;0;255;53;202;0;t02;2023-01-25
kujawsko-pomorskie;41;13;54;0.20;0.06;0.26;0;0;0;47;0;0;222;57;160;5;t04;2023-01-25
lubelskie;22;9;31;0.10;0.04;0.15;0;0;0;35;0;0;408;31;377;0;t06;2023-01-25
lubuskie;7;5;12;0.07;0.05;0.12;0;0;0;24;0;0;83;13;69;1;t08;2023-01-25
³ódzkie;19;2;21;0.08;0.01;0.09;1;1;0;18;0;0;135;25;110;0;t10;2023-01-25
ma³opolskie;33;9;42;0.10;0.03;0.12;0;0;0;87;0;0;279;42;237;0;t12;2023-01-25
mazowieckie;72;22;94;0.13;0.04;0.17;2;0;2;105;0;0;791;98;692;1;t14;2023-01-25
opolskie;6;8;14;0.06;0.08;0.14;0;0;0;8;0;0;146;18;128;0;t16;2023-01-25
podkarpackie;11;4;15;0.05;0.02;0.07;0;0;0;14;0;0;181;16;165;0;t18;2023-01-25
podlaskie;15;2;17;0.13;0.02;0.14;0;0;0;28;0;0;181;17;163;1;t20;2023-01-25
pomorskie;14;2;16;0.06;0.01;0.07;0;0;0;30;0;0;215;19;196;0;t22;2023-01-25
œl¹skie;61;19;80;0.14;0.04;0.18;0;0;0;97;0;0;488;85;403;0;t24;2023-01-25
œwiêtokrzyskie;13;6;19;0.11;0.05;0.15;0;0;0;21;0;0;177;21;154;2;t26;2023-01-25
warmiñsko-mazurskie;11;2;13;0.08;0.01;0.09;0;0;0;21;0;0;232;16;215;1;t28;2023-01-25
wielkopolskie;21;7;28;0.06;0.02;0.08;0;0;0;45;0;0;196;37;156;3;t30;2023-01-25
zachodniopomorskie;10;6;16;0.06;0.04;0.09;0;0;0;53;0;0;213;16;196;1;t32;2023-01-25
