wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;12448;1512;13960;3.25;0.39;3.64;221;49;172;14603;15155;130936;78097;15260;61784;1053;t00;2022-02-25
dolnoœl¹skie;861;86;947;2.97;0.30;3.27;9;4;5;941;1083;9513;4779;1033;3674;72;t02;2022-02-25
kujawsko-pomorskie;1219;186;1405;5.89;0.90;6.79;19;2;17;1380;1617;11524;5448;1509;3875;64;t04;2022-02-25
lubelskie;638;92;730;3.03;0.44;3.47;13;1;12;804;689;6088;4158;796;3348;14;t06;2022-02-25
lubuskie;631;90;721;6.25;0.89;7.14;15;4;11;603;773;6241;2777;794;1935;48;t08;2022-02-25
³ódzkie;642;85;727;2.62;0.35;2.97;15;5;10;766;903;7067;4967;827;4075;65;t10;2022-02-25
ma³opolskie;613;65;678;1.80;0.19;1.99;15;3;12;881;826;7620;4806;733;4003;70;t12;2022-02-25
mazowieckie;2018;213;2231;3.72;0.39;4.11;12;5;7;1957;2257;22314;12882;2458;10189;235;t14;2022-02-25
opolskie;248;37;285;2.53;0.38;2.91;1;0;1;324;369;2956;1670;313;1341;16;t16;2022-02-25
podkarpackie;182;12;194;0.86;0.06;0.91;15;1;14;321;295;3108;3068;227;2827;14;t18;2022-02-25
podlaskie;313;55;368;2.66;0.47;3.13;5;0;5;488;351;3331;2069;401;1650;18;t20;2022-02-25
pomorskie;633;71;704;2.70;0.30;3.00;25;5;20;813;882;7314;4361;768;3496;97;t22;2022-02-25
œl¹skie;768;121;889;1.70;0.27;1.97;25;10;15;1150;1287;9348;7429;1003;6349;77;t24;2022-02-25
œwiêtokrzyskie;385;27;412;3.13;0.22;3.35;11;0;11;497;533;4007;2222;460;1731;31;t26;2022-02-25
warmiñsko-mazurskie;548;83;631;3.86;0.58;4.44;10;2;8;781;487;4896;3212;686;2496;30;t28;2022-02-25
wielkopolskie;1757;204;1961;5.02;0.58;5.60;26;7;19;1765;1907;17382;7885;2091;5674;120;t30;2022-02-25
zachodniopomorskie;894;84;978;5.28;0.50;5.78;5;0;5;1105;854;7820;4435;1056;3311;68;t32;2022-02-25
