wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;335;62;397;0.09;0.02;0.10;0;0;0;35;8;0;2582;447;2129;6;t00;2022-07-16
dolnoœl¹skie;13;4;17;0.04;0.01;0.06;0;0;0;0;0;0;103;19;83;1;t02;2022-07-16
kujawsko-pomorskie;4;1;5;0.02;0.00;0.02;0;0;0;0;0;0;41;6;35;0;t04;2022-07-16
lubelskie;7;2;9;0.03;0.01;0.04;0;0;0;1;1;0;89;10;79;0;t06;2022-07-16
lubuskie;6;2;8;0.06;0.02;0.08;0;0;0;0;2;0;27;8;19;0;t08;2022-07-16
³ódzkie;18;7;25;0.07;0.03;0.10;0;0;0;12;1;0;105;33;72;0;t10;2022-07-16
ma³opolskie;18;5;23;0.05;0.01;0.07;0;0;0;0;0;0;145;26;119;0;t12;2022-07-16
mazowieckie;34;10;44;0.06;0.02;0.08;0;0;0;7;1;0;524;51;473;0;t14;2022-07-16
opolskie;4;2;6;0.04;0.02;0.06;0;0;0;0;0;0;31;6;25;0;t16;2022-07-16
podkarpackie;8;3;11;0.04;0.01;0.05;0;0;0;0;0;0;93;13;80;0;t18;2022-07-16
podlaskie;4;0;4;0.03;0;0.03;0;0;0;1;0;0;27;5;22;0;t20;2022-07-16
pomorskie;9;4;13;0.04;0.02;0.06;0;0;0;2;2;0;92;13;77;2;t22;2022-07-16
œl¹skie;25;11;36;0.06;0.02;0.08;0;0;0;0;0;0;164;43;120;1;t24;2022-07-16
œwiêtokrzyskie;3;3;6;0.02;0.02;0.05;0;0;0;1;0;0;91;6;85;0;t26;2022-07-16
warmiñsko-mazurskie;5;2;7;0.04;0.01;0.05;0;0;0;0;0;0;43;8;35;0;t28;2022-07-16
wielkopolskie;17;3;20;0.05;0.01;0.06;0;0;0;0;1;0;103;24;78;1;t30;2022-07-16
zachodniopomorskie;4;3;7;0.02;0.02;0.04;0;0;0;0;0;0;53;8;45;0;t32;2022-07-16
