wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;19859;2408;22267;5.18;0.63;5.81;378;86;292;36323;39183;299843;108446;24468;82104;1874;t00;2022-02-14
dolnoœl¹skie;1380;151;1531;4.76;0.52;5.28;27;10;17;2450;3471;22568;7313;1736;5417;160;t02;2022-02-14
kujawsko-pomorskie;2148;333;2481;10.38;1.61;11.99;26;4;22;3466;2921;20983;8552;2747;5620;185;t04;2022-02-14
lubelskie;1327;159;1486;6.31;0.76;7.06;32;1;31;2205;1670;15477;6652;1639;4959;54;t06;2022-02-14
lubuskie;559;57;616;5.53;0.56;6.10;12;10;2;1393;1441;10262;2759;653;2056;50;t08;2022-02-14
³ódzkie;1234;160;1394;5.04;0.65;5.69;28;9;19;2018;2609;19522;7318;1525;5688;105;t10;2022-02-14
ma³opolskie;935;93;1028;2.74;0.27;3.01;41;10;31;2223;2341;18738;6711;1123;5485;103;t12;2022-02-14
mazowieckie;3237;333;3570;5.96;0.61;6.58;42;10;32;4664;5582;46609;18600;3917;14327;356;t14;2022-02-14
opolskie;316;32;348;3.22;0.33;3.55;12;1;11;894;1129;8287;2156;395;1742;19;t16;2022-02-14
podkarpackie;395;45;440;1.86;0.21;2.07;19;2;17;984;1086;11002;4257;496;3740;21;t18;2022-02-14
podlaskie;535;61;596;4.55;0.52;5.07;5;0;5;1031;721;7558;2634;673;1926;35;t20;2022-02-14
pomorskie;1093;147;1240;4.66;0.63;5.28;14;0;14;2180;2960;19922;6626;1351;5124;151;t22;2022-02-14
œl¹skie;1533;190;1723;3.40;0.42;3.82;57;11;46;3253;4710;31574;10025;1936;7904;185;t24;2022-02-14
œwiêtokrzyskie;639;75;714;5.19;0.61;5.80;20;4;16;1300;1090;8954;3006;778;2167;61;t26;2022-02-14
warmiñsko-mazurskie;990;158;1148;6.97;1.11;8.08;11;6;5;1772;1217;10192;4820;1262;3488;70;t28;2022-02-14
wielkopolskie;2323;266;2589;6.64;0.76;7.40;27;8;19;4473;4344;34510;9787;2733;6856;198;t30;2022-02-14
zachodniopomorskie;1102;146;1248;6.51;0.86;7.37;5;0;5;1965;1801;13375;5516;1370;4038;108;t32;2022-02-14
