wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;867;91;958;0.23;0.02;0.25;24;3;21;1321;73;0;13856;1088;12725;43;t00;2022-04-27
dolnoœl¹skie;71;11;82;0.24;0.04;0.28;1;0;1;95;7;0;960;99;858;3;t02;2022-04-27
kujawsko-pomorskie;20;3;23;0.10;0.01;0.11;0;0;0;67;3;0;519;26;493;0;t04;2022-04-27
lubelskie;68;5;73;0.32;0.02;0.35;1;0;1;104;2;0;876;81;790;5;t06;2022-04-27
lubuskie;11;3;14;0.11;0.03;0.14;0;0;0;30;0;0;305;15;289;1;t08;2022-04-27
³ódzkie;55;5;60;0.22;0.02;0.25;2;1;1;101;9;0;801;65;731;5;t10;2022-04-27
ma³opolskie;75;5;80;0.22;0.01;0.23;0;0;0;138;9;0;1112;89;1019;4;t12;2022-04-27
mazowieckie;161;8;169;0.30;0.01;0.31;3;0;3;224;9;0;2489;187;2298;4;t14;2022-04-27
opolskie;18;2;20;0.18;0.02;0.20;2;0;2;19;3;0;312;24;288;0;t16;2022-04-27
podkarpackie;50;2;52;0.24;0.01;0.24;1;0;1;48;5;0;598;62;534;2;t18;2022-04-27
podlaskie;27;6;33;0.23;0.05;0.28;3;0;3;71;2;0;396;35;360;1;t20;2022-04-27
pomorskie;36;7;43;0.15;0.03;0.18;8;1;7;63;0;0;759;49;708;2;t22;2022-04-27
œl¹skie;136;14;150;0.30;0.03;0.33;1;1;0;164;8;0;1278;167;1106;5;t24;2022-04-27
œwiêtokrzyskie;24;2;26;0.20;0.02;0.21;0;0;0;41;6;0;482;37;443;2;t26;2022-04-27
warmiñsko-mazurskie;17;1;18;0.12;0.01;0.13;1;0;1;36;3;0;482;19;463;0;t28;2022-04-27
wielkopolskie;37;9;46;0.11;0.03;0.13;0;0;0;61;5;0;839;54;780;5;t30;2022-04-27
zachodniopomorskie;29;7;36;0.17;0.04;0.21;1;0;1;59;2;0;774;43;731;0;t32;2022-04-27
