wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1377;562;1939;0.36;0.15;0.51;5;1;4;1837;0;0;4234;2024;2209;1;t00;2024-09-25
dolnoœl¹skie;53;22;75;0.18;0.08;0.26;1;1;0;74;0;0;169;77;92;0;t02;2024-09-25
kujawsko-pomorskie;84;51;135;0.41;0.25;0.65;0;0;0;145;0;0;303;141;162;0;t04;2024-09-25
lubelskie;193;56;249;0.92;0.27;1.18;0;0;0;258;0;0;401;253;148;0;t06;2024-09-25
lubuskie;22;10;32;0.22;0.10;0.32;0;0;0;25;0;0;63;32;31;0;t08;2024-09-25
³ódzkie;67;26;93;0.27;0.11;0.38;1;0;1;98;0;0;213;96;117;0;t10;2024-09-25
ma³opolskie;98;40;138;0.29;0.12;0.40;1;0;1;164;0;0;294;141;153;0;t12;2024-09-25
mazowieckie;264;108;372;0.49;0.20;0.69;0;0;0;253;0;0;896;379;517;0;t14;2024-09-25
opolskie;26;14;40;0.27;0.14;0.41;0;0;0;28;0;0;67;40;27;0;t16;2024-09-25
podkarpackie;99;42;141;0.47;0.20;0.66;0;0;0;134;0;0;284;145;139;0;t18;2024-09-25
podlaskie;91;32;123;0.77;0.27;1.05;0;0;0;114;0;0;216;130;86;0;t20;2024-09-25
pomorskie;48;23;71;0.20;0.10;0.30;1;0;1;73;0;0;178;77;101;0;t22;2024-09-25
œl¹skie;79;33;112;0.18;0.07;0.25;0;0;0;148;0;0;317;114;203;0;t24;2024-09-25
œwiêtokrzyskie;70;11;81;0.57;0.09;0.66;0;0;0;53;0;0;118;87;30;1;t26;2024-09-25
warmiñsko-mazurskie;50;36;86;0.35;0.25;0.61;0;0;0;91;0;0;170;89;81;0;t28;2024-09-25
wielkopolskie;75;32;107;0.21;0.09;0.31;1;0;1;95;0;0;237;125;112;0;t30;2024-09-25
zachodniopomorskie;47;24;71;0.28;0.14;0.42;0;0;0;83;0;0;201;74;127;0;t32;2024-09-25
