wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;7986;916;8902;2.08;0.24;2.32;40;4;36;655;9753;106447;49801;9681;39329;791;t00;2022-02-26
dolnoœl¹skie;640;57;697;2.21;0.20;2.40;0;0;0;14;615;7585;3052;762;2253;37;t02;2022-02-26
kujawsko-pomorskie;856;94;950;4.14;0.45;4.59;2;0;2;71;889;9553;3440;1024;2344;72;t04;2022-02-26
lubelskie;357;38;395;1.70;0.18;1.88;0;0;0;92;379;5001;2579;421;2129;29;t06;2022-02-26
lubuskie;416;53;469;4.12;0.52;4.64;2;2;0;11;381;5068;1686;522;1143;21;t08;2022-02-26
³ódzkie;345;32;377;1.41;0.13;1.54;1;0;1;31;560;5781;3113;464;2620;29;t10;2022-02-26
ma³opolskie;459;39;498;1.34;0.11;1.46;0;0;0;42;536;6232;3351;533;2778;40;t12;2022-02-26
mazowieckie;1403;154;1557;2.58;0.28;2.87;13;0;13;62;1715;18553;8501;1685;6632;184;t14;2022-02-26
opolskie;109;16;125;1.11;0.16;1.27;0;0;0;24;202;2263;781;138;633;10;t16;2022-02-26
podkarpackie;101;11;112;0.48;0.05;0.53;3;0;3;20;130;2402;2059;128;1919;12;t18;2022-02-26
podlaskie;135;15;150;1.15;0.13;1.27;2;0;2;16;197;2520;1048;171;858;19;t20;2022-02-26
pomorskie;487;64;551;2.08;0.27;2.35;0;0;0;27;663;6118;3760;590;3081;89;t22;2022-02-26
œl¹skie;594;83;677;1.32;0.18;1.50;5;0;5;59;753;7257;5481;737;4676;68;t24;2022-02-26
œwiêtokrzyskie;213;20;233;1.73;0.16;1.89;0;0;0;8;244;3144;1275;258;998;19;t26;2022-02-26
warmiñsko-mazurskie;323;42;365;2.27;0.30;2.57;0;0;0;9;473;4087;1442;386;1038;18;t28;2022-02-26
wielkopolskie;977;126;1103;2.79;0.36;3.15;0;0;0;55;1303;14231;4315;1170;3064;81;t30;2022-02-26
zachodniopomorskie;512;72;584;3.02;0.43;3.45;12;2;10;113;675;6249;2491;622;1813;56;t32;2022-02-26
