wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;179;81;260;0.05;0.02;0.07;0;0;0;385;0;0;1191;272;918;1;t00;2023-09-19
dolnoœl¹skie;23;6;29;0.08;0.02;0.10;0;0;0;25;0;0;65;31;34;0;t02;2023-09-19
kujawsko-pomorskie;8;4;12;0.04;0.02;0.06;0;0;0;17;0;0;37;12;25;0;t04;2023-09-19
lubelskie;9;7;16;0.04;0.03;0.08;0;0;0;27;0;0;39;17;22;0;t06;2023-09-19
lubuskie;5;2;7;0.05;0.02;0.07;0;0;0;6;0;0;28;7;21;0;t08;2023-09-19
³ódzkie;8;4;12;0.03;0.02;0.05;0;0;0;20;0;0;32;12;20;0;t10;2023-09-19
ma³opolskie;10;3;13;0.03;0.01;0.04;0;0;0;39;0;0;67;15;52;0;t12;2023-09-19
mazowieckie;33;19;52;0.06;0.04;0.10;0;0;0;56;0;0;426;55;371;0;t14;2023-09-19
opolskie;10;0;10;0.10;0;0.10;0;0;0;8;0;0;56;13;43;0;t16;2023-09-19
podkarpackie;6;4;10;0.03;0.02;0.05;0;0;0;19;0;0;35;10;25;0;t18;2023-09-19
podlaskie;17;4;21;0.14;0.03;0.18;0;0;0;26;0;0;47;21;26;0;t20;2023-09-19
pomorskie;6;5;11;0.03;0.02;0.05;0;0;0;19;0;0;74;11;63;0;t22;2023-09-19
œl¹skie;10;7;17;0.02;0.02;0.04;0;0;0;44;0;0;75;17;58;0;t24;2023-09-19
œwiêtokrzyskie;3;1;4;0.02;0.01;0.03;0;0;0;2;0;0;5;5;0;0;t26;2023-09-19
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;14;0;0;33;6;27;0;t28;2023-09-19
wielkopolskie;9;6;15;0.03;0.02;0.04;0;0;0;27;0;0;50;15;35;0;t30;2023-09-19
zachodniopomorskie;14;6;20;0.08;0.04;0.12;0;0;0;36;0;0;57;20;37;0;t32;2023-09-19
