wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;522;165;687;0.14;0.04;0.18;15;3;12;894;0;0;5416;726;4669;21;t00;2023-01-23
dolnoœl¹skie;40;16;56;0.14;0.06;0.19;0;0;0;57;0;0;231;57;174;0;t02;2023-01-23
kujawsko-pomorskie;52;18;70;0.25;0.09;0.34;2;0;2;46;0;0;238;70;166;2;t04;2023-01-23
lubelskie;22;11;33;0.10;0.05;0.16;0;0;0;50;0;0;545;41;504;0;t06;2023-01-23
lubuskie;11;3;14;0.11;0.03;0.14;0;0;0;21;0;0;114;14;100;0;t08;2023-01-23
³ódzkie;19;7;26;0.08;0.03;0.11;1;1;0;29;0;0;213;29;184;0;t10;2023-01-23
ma³opolskie;39;17;56;0.11;0.05;0.16;2;1;1;147;0;0;422;59;363;0;t12;2023-01-23
mazowieckie;92;26;118;0.17;0.05;0.22;3;0;3;133;0;0;936;123;812;1;t14;2023-01-23
opolskie;19;10;29;0.19;0.10;0.30;1;0;1;21;0;0;217;29;187;1;t16;2023-01-23
podkarpackie;11;0;11;0.05;0;0.05;1;0;1;12;0;0;195;12;183;0;t18;2023-01-23
podlaskie;18;5;23;0.15;0.04;0.20;1;0;1;32;0;0;201;23;178;0;t20;2023-01-23
pomorskie;28;3;31;0.12;0.01;0.13;3;1;2;50;0;0;224;32;191;1;t22;2023-01-23
œl¹skie;80;23;103;0.18;0.05;0.23;1;0;1;141;0;0;612;109;501;2;t24;2023-01-23
œwiêtokrzyskie;15;4;19;0.12;0.03;0.15;0;0;0;25;0;0;226;22;204;0;t26;2023-01-23
warmiñsko-mazurskie;19;4;23;0.13;0.03;0.16;0;0;0;46;0;0;292;28;264;0;t28;2023-01-23
wielkopolskie;32;8;40;0.09;0.02;0.11;0;0;0;42;0;0;230;42;184;4;t30;2023-01-23
zachodniopomorskie;15;9;24;0.09;0.05;0.14;0;0;0;42;0;0;225;25;190;10;t32;2023-01-23
