wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;271;97;368;0.07;0.03;0.10;1;0;1;369;0;0;1155;373;782;0;t00;2024-07-22
dolnoœl¹skie;7;6;13;0.02;0.02;0.04;0;0;0;24;0;0;27;13;14;0;t02;2024-07-22
kujawsko-pomorskie;21;9;30;0.10;0.04;0.14;0;0;0;27;0;0;77;32;45;0;t04;2024-07-22
lubelskie;30;13;43;0.14;0.06;0.20;0;0;0;46;0;0;69;44;25;0;t06;2024-07-22
lubuskie;3;2;5;0.03;0.02;0.05;0;0;0;7;0;0;12;5;7;0;t08;2024-07-22
³ódzkie;4;4;8;0.02;0.02;0.03;0;0;0;9;0;0;17;8;9;0;t10;2024-07-22
ma³opolskie;26;4;30;0.08;0.01;0.09;1;0;1;41;0;0;80;31;49;0;t12;2024-07-22
mazowieckie;51;14;65;0.09;0.03;0.12;0;0;0;50;0;0;404;66;338;0;t14;2024-07-22
opolskie;4;2;6;0.04;0.02;0.06;0;0;0;6;0;0;32;6;26;0;t16;2024-07-22
podkarpackie;13;0;13;0.06;0;0.06;0;0;0;15;0;0;40;13;27;0;t18;2024-07-22
podlaskie;20;4;24;0.17;0.03;0.20;0;0;0;17;0;0;36;24;12;0;t20;2024-07-22
pomorskie;16;6;22;0.07;0.03;0.09;0;0;0;18;0;0;85;22;63;0;t22;2024-07-22
œl¹skie;27;8;35;0.06;0.02;0.08;0;0;0;43;0;0;96;35;61;0;t24;2024-07-22
œwiêtokrzyskie;5;8;13;0.04;0.07;0.11;0;0;0;10;0;0;15;13;2;0;t26;2024-07-22
warmiñsko-mazurskie;9;7;16;0.06;0.05;0.11;0;0;0;15;0;0;30;16;14;0;t28;2024-07-22
wielkopolskie;20;5;25;0.06;0.01;0.07;0;0;0;23;0;0;48;25;23;0;t30;2024-07-22
zachodniopomorskie;14;4;18;0.08;0.02;0.11;0;0;0;18;0;0;51;18;33;0;t32;2024-07-22
