wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;180;31;211;0.05;0.01;0.06;0;0;0;10;0;0;2750;235;2500;15;t00;2022-12-11
dolnoœl¹skie;22;0;22;0.08;0;0.08;0;0;0;0;0;0;144;22;121;1;t02;2022-12-11
kujawsko-pomorskie;14;6;20;0.07;0.03;0.10;0;0;0;0;0;0;123;23;100;0;t04;2022-12-11
lubelskie;19;2;21;0.09;0.01;0.10;0;0;0;0;0;0;240;23;214;3;t06;2022-12-11
lubuskie;5;2;7;0.05;0.02;0.07;0;0;0;0;0;0;78;7;69;2;t08;2022-12-11
³ódzkie;10;2;12;0.04;0.01;0.05;0;0;0;2;0;0;114;12;100;2;t10;2022-12-11
ma³opolskie;9;2;11;0.03;0.01;0.03;0;0;0;0;0;0;171;11;160;0;t12;2022-12-11
mazowieckie;20;4;24;0.04;0.01;0.04;0;0;0;1;0;0;507;28;477;2;t14;2022-12-11
opolskie;7;0;7;0.07;0;0.07;0;0;0;0;0;0;76;8;68;0;t16;2022-12-11
podkarpackie;5;1;6;0.02;0.00;0.03;0;0;0;0;0;0;152;6;145;1;t18;2022-12-11
podlaskie;6;1;7;0.05;0.01;0.06;0;0;0;0;0;0;69;9;60;0;t20;2022-12-11
pomorskie;15;3;18;0.06;0.01;0.08;0;0;0;0;0;0;143;18;123;2;t22;2022-12-11
œl¹skie;20;3;23;0.04;0.01;0.05;0;0;0;1;0;0;203;26;176;1;t24;2022-12-11
œwiêtokrzyskie;0;2;2;0;0.02;0.02;0;0;0;0;0;0;83;4;79;0;t26;2022-12-11
warmiñsko-mazurskie;9;0;9;0.06;0;0.06;0;0;0;1;0;0;266;9;257;0;t28;2022-12-11
wielkopolskie;7;2;9;0.02;0.01;0.03;0;0;0;5;0;0;157;9;148;0;t30;2022-12-11
zachodniopomorskie;7;0;7;0.04;0;0.04;0;0;0;0;0;0;54;7;47;0;t32;2022-12-11
