wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;12521;1547;14068;3.26;0.40;3.67;266;76;190;15398;16804;87221;81091;15245;64789;1057;t00;2022-03-02
dolnoœl¹skie;925;123;1048;3.19;0.42;3.62;17;13;4;1106;1214;6448;5457;1132;4257;68;t02;2022-03-02
kujawsko-pomorskie;1312;167;1479;6.34;0.81;7.15;24;2;22;1471;1772;7556;5667;1549;4029;89;t04;2022-03-02
lubelskie;612;89;701;2.91;0.42;3.33;18;4;14;852;783;3937;5048;768;4239;41;t06;2022-03-02
lubuskie;557;63;620;5.51;0.62;6.14;12;6;6;724;853;4081;2508;683;1784;41;t08;2022-03-02
³ódzkie;629;82;711;2.57;0.33;2.90;24;23;1;803;873;4181;5154;800;4285;69;t10;2022-03-02
ma³opolskie;642;60;702;1.88;0.18;2.06;12;2;10;922;833;5269;5067;749;4261;57;t12;2022-03-02
mazowieckie;2141;239;2380;3.94;0.44;4.38;19;4;15;2224;2736;16563;13025;2608;10260;157;t14;2022-03-02
opolskie;222;31;253;2.26;0.32;2.58;13;0;13;331;348;1895;1678;297;1366;15;t16;2022-03-02
podkarpackie;146;22;168;0.69;0.10;0.79;23;1;22;251;259;1795;3169;189;2974;6;t18;2022-03-02
podlaskie;313;33;346;2.66;0.28;2.94;6;0;6;498;348;2264;2056;385;1652;19;t20;2022-03-02
pomorskie;741;94;835;3.16;0.40;3.56;22;2;20;970;898;4858;4702;882;3694;126;t22;2022-03-02
œl¹skie;689;80;769;1.53;0.18;1.71;21;7;14;1062;1173;5393;7318;869;6336;113;t24;2022-03-02
œwiêtokrzyskie;366;25;391;2.98;0.20;3.18;13;1;12;510;468;2499;2141;423;1680;38;t26;2022-03-02
warmiñsko-mazurskie;505;73;578;3.56;0.51;4.07;10;5;5;756;743;3531;3193;607;2562;24;t28;2022-03-02
wielkopolskie;1693;220;1913;4.84;0.63;5.47;18;5;13;1842;2206;10873;8133;2043;5995;95;t30;2022-03-02
zachodniopomorskie;937;145;1082;5.53;0.86;6.39;14;1;13;1057;1250;5581;4819;1158;3571;90;t32;2022-03-02
