wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3141;711;3852;0.82;0.19;1.00;31;6;25;3962;0;0;12056;4122;7892;42;t00;2022-08-24
dolnoœl¹skie;199;54;253;0.69;0.19;0.87;2;1;1;249;0;0;689;268;418;3;t02;2022-08-24
kujawsko-pomorskie;151;38;189;0.73;0.18;0.91;1;0;1;209;0;0;528;205;320;3;t04;2022-08-24
lubelskie;244;43;287;1.16;0.20;1.36;1;0;1;266;0;0;897;310;586;1;t06;2022-08-24
lubuskie;63;27;90;0.62;0.27;0.89;0;0;0;69;0;0;244;98;146;0;t08;2022-08-24
³ódzkie;209;41;250;0.85;0.17;1.02;2;0;2;296;0;0;640;264;370;6;t10;2022-08-24
ma³opolskie;278;52;330;0.81;0.15;0.97;1;0;1;400;0;0;1046;339;703;4;t12;2022-08-24
mazowieckie;471;94;565;0.87;0.17;1.04;5;2;3;601;0;0;2001;595;1403;3;t14;2022-08-24
opolskie;72;22;94;0.73;0.22;0.96;1;0;1;69;0;0;352;108;244;0;t16;2022-08-24
podkarpackie;182;35;217;0.86;0.16;1.02;4;0;4;209;0;0;593;231;362;0;t18;2022-08-24
podlaskie;160;42;202;1.36;0.36;1.72;0;0;0;208;0;0;543;216;324;3;t20;2022-08-24
pomorskie;115;36;151;0.49;0.15;0.64;0;0;0;171;0;0;533;156;373;4;t22;2022-08-24
œl¹skie;363;84;447;0.81;0.19;0.99;3;1;2;505;0;0;1323;471;847;5;t24;2022-08-24
œwiêtokrzyskie;110;19;129;0.89;0.15;1.05;2;1;1;130;0;0;425;154;271;0;t26;2022-08-24
warmiñsko-mazurskie;108;39;147;0.76;0.27;1.03;1;0;1;140;0;0;604;166;435;3;t28;2022-08-24
wielkopolskie;245;49;294;0.70;0.14;0.84;3;1;2;272;0;0;864;311;551;2;t30;2022-08-24
zachodniopomorskie;119;35;154;0.70;0.21;0.91;2;0;2;159;0;0;418;166;248;4;t32;2022-08-24
