wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1410;237;1647;0.37;0.06;0.43;6;0;6;1645;9;0;6473;1752;4704;17;t00;2022-07-12
dolnoœl¹skie;100;16;116;0.35;0.06;0.40;2;0;2;123;1;0;353;132;219;2;t02;2022-07-12
kujawsko-pomorskie;59;7;66;0.29;0.03;0.32;0;0;0;93;0;0;276;67;208;1;t04;2022-07-12
lubelskie;43;12;55;0.20;0.06;0.26;0;0;0;72;0;0;441;62;379;0;t06;2022-07-12
lubuskie;27;6;33;0.27;0.06;0.33;0;0;0;42;0;0;144;36;108;0;t08;2022-07-12
³ódzkie;75;19;94;0.31;0.08;0.38;1;0;1;116;1;0;341;101;238;2;t10;2022-07-12
ma³opolskie;135;17;152;0.40;0.05;0.45;0;0;0;164;1;0;441;159;280;2;t12;2022-07-12
mazowieckie;281;45;326;0.52;0.08;0.60;0;0;0;302;0;0;1351;341;1008;2;t14;2022-07-12
opolskie;38;6;44;0.39;0.06;0.45;1;0;1;39;0;0;184;48;136;0;t16;2022-07-12
podkarpackie;46;10;56;0.22;0.05;0.26;0;0;0;43;3;0;278;59;219;0;t18;2022-07-12
podlaskie;35;8;43;0.30;0.07;0.37;0;0;0;59;0;0;178;46;132;0;t20;2022-07-12
pomorskie;124;12;136;0.53;0.05;0.58;0;0;0;120;0;0;359;145;214;0;t22;2022-07-12
œl¹skie;160;31;191;0.35;0.07;0.42;0;0;0;197;0;0;588;195;387;6;t24;2022-07-12
œwiêtokrzyskie;37;6;43;0.30;0.05;0.35;1;0;1;61;3;0;254;45;209;0;t26;2022-07-12
warmiñsko-mazurskie;53;6;59;0.37;0.04;0.42;0;0;0;38;0;0;344;70;273;1;t28;2022-07-12
wielkopolskie;104;22;126;0.30;0.06;0.36;1;0;1;87;0;0;370;129;240;1;t30;2022-07-12
zachodniopomorskie;69;14;83;0.41;0.08;0.49;0;0;0;87;0;0;262;88;174;0;t32;2022-07-12
