wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3171;323;3494;0.83;0.08;0.91;7;1;6;296;4340;38965;34754;3870;30509;375;t00;2022-03-26
dolnoœl¹skie;275;29;304;0.95;0.10;1.05;0;0;0;5;367;2908;2081;341;1727;13;t02;2022-03-26
kujawsko-pomorskie;158;28;186;0.76;0.14;0.90;0;0;0;14;237;2002;1627;219;1355;53;t04;2022-03-26
lubelskie;253;22;275;1.20;0.10;1.31;0;0;0;33;241;2550;1989;294;1682;13;t06;2022-03-26
lubuskie;126;9;135;1.25;0.09;1.34;0;0;0;2;132;1224;838;145;682;11;t08;2022-03-26
³ódzkie;138;17;155;0.56;0.07;0.63;0;0;0;15;263;2033;2129;177;1935;17;t10;2022-03-26
ma³opolskie;250;22;272;0.73;0.06;0.80;0;0;0;13;289;2724;2476;285;2167;24;t12;2022-03-26
mazowieckie;623;52;675;1.15;0.10;1.24;6;0;6;39;975;7990;6881;767;6012;102;t14;2022-03-26
opolskie;59;5;64;0.60;0.05;0.65;0;0;0;9;78;828;695;72;611;12;t16;2022-03-26
podkarpackie;92;7;99;0.43;0.03;0.47;0;0;0;7;75;1102;1753;114;1637;2;t18;2022-03-26
podlaskie;62;1;63;0.53;0.01;0.54;0;0;0;6;62;864;661;64;595;2;t20;2022-03-26
pomorskie;210;29;239;0.89;0.12;1.02;0;0;0;57;345;2767;2825;270;2514;41;t22;2022-03-26
œl¹skie;265;21;286;0.59;0.05;0.63;0;0;0;13;321;3115;3601;314;3261;26;t24;2022-03-26
œwiêtokrzyskie;53;7;60;0.43;0.06;0.49;0;0;0;3;86;1009;1016;68;940;8;t26;2022-03-26
warmiñsko-mazurskie;74;17;91;0.52;0.12;0.64;0;0;0;4;129;1160;817;98;715;4;t28;2022-03-26
wielkopolskie;290;20;310;0.83;0.06;0.89;0;0;0;15;441;3887;2562;337;2208;17;t30;2022-03-26
zachodniopomorskie;208;37;245;1.23;0.22;1.45;1;1;0;61;277;2300;1563;266;1271;26;t32;2022-03-26
