wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;677;95;772;0.18;0.02;0.20;0;0;0;43;9;0;3337;873;2452;12;t00;2022-08-14
dolnoœl¹skie;36;2;38;0.12;0.01;0.13;0;0;0;1;0;0;130;39;90;1;t02;2022-08-14
kujawsko-pomorskie;19;6;25;0.09;0.03;0.12;0;0;0;0;1;0;88;25;60;3;t04;2022-08-14
lubelskie;30;2;32;0.14;0.01;0.15;0;0;0;2;0;0;120;41;78;1;t06;2022-08-14
lubuskie;15;4;19;0.15;0.04;0.19;0;0;0;0;0;0;64;21;43;0;t08;2022-08-14
³ódzkie;25;4;29;0.10;0.02;0.12;0;0;0;2;1;0;172;35;136;1;t10;2022-08-14
ma³opolskie;48;11;59;0.14;0.03;0.17;0;0;0;6;1;0;287;73;213;1;t12;2022-08-14
mazowieckie;112;16;128;0.21;0.03;0.24;0;0;0;3;0;0;710;140;570;0;t14;2022-08-14
opolskie;24;2;26;0.24;0.02;0.27;0;0;0;1;0;0;88;36;52;0;t16;2022-08-14
podkarpackie;33;5;38;0.16;0.02;0.18;0;0;0;0;0;0;181;39;142;0;t18;2022-08-14
podlaskie;29;7;36;0.25;0.06;0.31;0;0;0;6;0;0;106;39;67;0;t20;2022-08-14
pomorskie;42;2;44;0.18;0.01;0.19;0;0;0;3;1;0;169;47;120;2;t22;2022-08-14
œl¹skie;94;13;107;0.21;0.03;0.24;0;0;0;8;0;0;349;123;226;0;t24;2022-08-14
œwiêtokrzyskie;29;4;33;0.24;0.03;0.27;0;0;0;5;3;0;180;38;142;0;t26;2022-08-14
warmiñsko-mazurskie;31;6;37;0.22;0.04;0.26;0;0;0;0;0;0;142;41;101;0;t28;2022-08-14
wielkopolskie;43;8;51;0.12;0.02;0.15;0;0;0;5;1;0;177;58;117;2;t30;2022-08-14
zachodniopomorskie;17;2;19;0.10;0.01;0.11;0;0;0;1;1;0;118;23;95;0;t32;2022-08-14
