wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;20;2;22;0.01;0.00;0.01;0;0;0;64;0;0;552;22;530;0;t00;2024-05-29
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;t02;2024-05-29
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;2;0;0;5;3;2;0;t04;2024-05-29
lubelskie;0;0;0;0;0;0;0;0;0;3;0;0;12;0;12;0;t06;2024-05-29
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t08;2024-05-29
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;4;1;3;0;t10;2024-05-29
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;7;0;0;13;2;11;0;t12;2024-05-29
mazowieckie;7;1;8;0.01;0.00;0.01;0;0;0;18;0;0;331;8;323;0;t14;2024-05-29
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t16;2024-05-29
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;8;1;7;0;t18;2024-05-29
podlaskie;0;1;1;0;0.01;0.01;0;0;0;4;0;0;13;1;12;0;t20;2024-05-29
pomorskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;7;1;6;0;t22;2024-05-29
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;9;0;0;25;2;23;0;t24;2024-05-29
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t26;2024-05-29
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;7;0;0;52;0;52;0;t28;2024-05-29
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;12;1;11;0;t30;2024-05-29
zachodniopomorskie;2;0;2;0.01;0;0.01;0;0;0;3;0;0;19;2;17;0;t32;2024-05-29
