wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;509;112;621;0.13;0.03;0.16;10;0;10;1489;0;0;6920;690;6208;22;t00;2022-12-16
dolnoœl¹skie;51;9;60;0.18;0.03;0.21;1;0;1;76;0;0;401;64;334;3;t02;2022-12-16
kujawsko-pomorskie;37;5;42;0.18;0.02;0.20;0;0;0;91;0;0;413;48;363;2;t04;2022-12-16
lubelskie;25;2;27;0.12;0.01;0.13;0;0;0;86;0;0;556;29;526;1;t06;2022-12-16
lubuskie;12;4;16;0.12;0.04;0.16;0;0;0;19;0;0;134;16;118;0;t08;2022-12-16
³ódzkie;31;8;39;0.13;0.03;0.16;0;0;0;82;0;0;343;39;303;1;t10;2022-12-16
ma³opolskie;29;9;38;0.08;0.03;0.11;0;0;0;129;0;0;514;39;475;0;t12;2022-12-16
mazowieckie;50;20;70;0.09;0.04;0.13;1;0;1;213;0;0;1230;76;1152;2;t14;2022-12-16
opolskie;18;5;23;0.18;0.05;0.23;0;0;0;40;0;0;268;30;236;2;t16;2022-12-16
podkarpackie;16;3;19;0.08;0.01;0.09;1;0;1;42;0;0;262;22;240;0;t18;2022-12-16
podlaskie;20;2;22;0.17;0.02;0.19;2;0;2;79;0;0;298;23;274;1;t20;2022-12-16
pomorskie;28;5;33;0.12;0.02;0.14;0;0;0;108;0;0;308;36;269;3;t22;2022-12-16
œl¹skie;67;10;77;0.15;0.02;0.17;1;0;1;204;0;0;606;81;524;1;t24;2022-12-16
œwiêtokrzyskie;15;2;17;0.12;0.02;0.14;0;0;0;53;0;0;230;21;209;0;t26;2022-12-16
warmiñsko-mazurskie;17;4;21;0.12;0.03;0.15;1;0;1;65;0;0;251;30;221;0;t28;2022-12-16
wielkopolskie;38;13;51;0.11;0.04;0.15;3;0;3;93;0;0;470;57;409;4;t30;2022-12-16
zachodniopomorskie;38;8;46;0.22;0.05;0.27;0;0;0;106;0;0;266;47;219;0;t32;2022-12-16
