wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1194;136;1330;0.31;0.04;0.35;58;12;46;2059;98;13;18460;1769;16576;115;t00;2022-04-07
dolnoœl¹skie;128;12;140;0.44;0.04;0.48;3;0;3;176;4;4;1195;163;1028;4;t02;2022-04-07
kujawsko-pomorskie;50;10;60;0.24;0.05;0.29;2;1;1;111;10;0;720;71;645;4;t04;2022-04-07
lubelskie;91;10;101;0.43;0.05;0.48;2;0;2;133;5;0;1067;111;952;4;t06;2022-04-07
lubuskie;21;3;24;0.21;0.03;0.24;3;1;2;44;0;0;347;32;313;2;t08;2022-04-07
³ódzkie;74;8;82;0.30;0.03;0.33;3;2;1;124;11;0;1587;123;1461;3;t10;2022-04-07
ma³opolskie;106;8;114;0.31;0.02;0.33;1;1;0;196;2;0;1254;145;1099;10;t12;2022-04-07
mazowieckie;212;22;234;0.39;0.04;0.43;6;0;6;377;11;3;3320;411;2872;37;t14;2022-04-07
opolskie;27;3;30;0.28;0.03;0.31;0;0;0;62;2;1;403;32;370;1;t16;2022-04-07
podkarpackie;39;6;45;0.18;0.03;0.21;2;0;2;64;9;0;940;72;865;3;t18;2022-04-07
podlaskie;25;2;27;0.21;0.02;0.23;1;1;0;55;2;0;370;34;335;1;t20;2022-04-07
pomorskie;82;13;95;0.35;0.06;0.40;22;2;20;157;6;2;1248;112;1120;16;t22;2022-04-07
œl¹skie;109;13;122;0.24;0.03;0.27;3;1;2;187;14;2;1769;166;1593;10;t24;2022-04-07
œwiêtokrzyskie;40;6;46;0.33;0.05;0.37;0;0;0;67;11;0;813;57;751;5;t26;2022-04-07
warmiñsko-mazurskie;37;7;44;0.26;0.05;0.31;4;2;2;65;2;0;600;52;546;2;t28;2022-04-07
wielkopolskie;62;8;70;0.18;0.02;0.20;4;1;3;121;6;0;984;80;897;7;t30;2022-04-07
zachodniopomorskie;65;5;70;0.38;0.03;0.41;2;0;2;118;3;1;950;77;868;5;t32;2022-04-07
