wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2118;511;2629;0.55;0.13;0.69;41;10;31;4275;0;0;11336;2829;8469;38;t00;2022-10-06
dolnoœl¹skie;122;29;151;0.42;0.10;0.52;3;1;2;207;0;0;564;158;406;0;t02;2022-10-06
kujawsko-pomorskie;130;37;167;0.63;0.18;0.81;1;0;1;258;0;0;671;189;475;7;t04;2022-10-06
lubelskie;164;42;206;0.78;0.20;0.98;3;0;3;349;0;0;934;222;712;0;t06;2022-10-06
lubuskie;75;17;92;0.74;0.17;0.91;2;2;0;99;0;0;306;94;212;0;t08;2022-10-06
³ódzkie;126;40;166;0.51;0.16;0.68;0;0;0;337;0;0;562;171;390;1;t10;2022-10-06
ma³opolskie;170;39;209;0.50;0.11;0.61;0;0;0;394;0;0;782;220;562;0;t12;2022-10-06
mazowieckie;322;63;385;0.59;0.12;0.71;7;4;3;652;0;0;1849;402;1441;6;t14;2022-10-06
opolskie;43;13;56;0.44;0.13;0.57;0;0;0;100;0;0;320;59;261;0;t16;2022-10-06
podkarpackie;93;22;115;0.44;0.10;0.54;4;0;4;158;0;0;525;124;399;2;t18;2022-10-06
podlaskie;81;20;101;0.69;0.17;0.86;0;0;0;187;0;0;394;103;290;1;t20;2022-10-06
pomorskie;92;24;116;0.39;0.10;0.49;5;1;4;197;0;0;578;127;447;4;t22;2022-10-06
œl¹skie;276;65;341;0.61;0.14;0.76;0;0;0;564;0;0;1203;374;818;11;t24;2022-10-06
œwiêtokrzyskie;78;15;93;0.63;0.12;0.76;1;0;1;169;0;0;433;106;326;1;t26;2022-10-06
warmiñsko-mazurskie;53;13;66;0.37;0.09;0.46;0;0;0;148;0;0;415;72;342;1;t28;2022-10-06
wielkopolskie;182;47;229;0.52;0.13;0.65;8;2;6;294;0;0;809;241;568;0;t30;2022-10-06
zachodniopomorskie;74;21;95;0.44;0.12;0.56;7;0;7;160;0;0;369;99;268;2;t32;2022-10-06
