wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;18;2;20;0.00;0.00;0.01;0;0;0;27;0;0;829;24;805;0;t00;2023-07-12
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;1;0;0;44;3;41;0;t02;2023-07-12
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;32;1;31;0;t04;2023-07-12
lubelskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;12;1;11;0;t06;2023-07-12
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2023-07-12
³ódzkie;2;0;2;0.01;0;0.01;0;0;0;5;0;0;25;2;23;0;t10;2023-07-12
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;4;0;0;26;1;25;0;t12;2023-07-12
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;3;0;0;336;3;333;0;t14;2023-07-12
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;7;1;6;0;t16;2023-07-12
podkarpackie;0;0;0;0;0;0;0;0;0;2;0;0;6;0;6;0;t18;2023-07-12
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t20;2023-07-12
pomorskie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;192;6;186;0;t22;2023-07-12
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;5;0;0;32;1;31;0;t24;2023-07-12
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;0;t26;2023-07-12
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;19;3;16;0;t28;2023-07-12
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;2;0;0;17;1;16;0;t30;2023-07-12
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;3;0;0;17;1;16;0;t32;2023-07-12
