wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4241;867;5108;1.11;0.23;1.33;14;5;9;4899;1;1;13304;5388;7874;42;t00;2022-07-25
dolnoœl¹skie;319;75;394;1.10;0.26;1.36;1;1;0;338;0;0;766;414;350;2;t02;2022-07-25
kujawsko-pomorskie;187;46;233;0.90;0.22;1.13;0;0;0;253;0;1;584;242;339;3;t04;2022-07-25
lubelskie;199;52;251;0.95;0.25;1.19;1;0;1;258;0;0;921;263;656;2;t06;2022-07-25
lubuskie;79;21;100;0.78;0.21;0.99;1;0;1;107;0;0;246;102;144;0;t08;2022-07-25
³ódzkie;242;39;281;0.99;0.16;1.15;2;2;0;286;0;0;713;294;418;1;t10;2022-07-25
ma³opolskie;366;69;435;1.07;0.20;1.27;0;0;0;443;0;0;1055;447;606;2;t12;2022-07-25
mazowieckie;707;151;858;1.30;0.28;1.58;3;1;2;761;1;0;2359;920;1433;6;t14;2022-07-25
opolskie;108;25;133;1.10;0.25;1.36;1;1;0;97;0;0;358;144;213;1;t16;2022-07-25
podkarpackie;167;29;196;0.79;0.14;0.92;0;0;0;158;0;0;639;219;419;1;t18;2022-07-25
podlaskie;140;37;177;1.19;0.31;1.50;0;0;0;207;0;0;413;186;224;3;t20;2022-07-25
pomorskie;281;49;330;1.20;0.21;1.41;1;0;1;292;0;0;736;350;385;1;t22;2022-07-25
œl¹skie;581;126;707;1.29;0.28;1.57;2;0;2;720;0;0;1525;736;783;6;t24;2022-07-25
œwiêtokrzyskie;107;26;133;0.87;0.21;1.08;0;0;0;155;0;0;435;137;295;3;t26;2022-07-25
warmiñsko-mazurskie;158;29;187;1.11;0.20;1.32;1;0;1;182;0;0;626;195;430;1;t28;2022-07-25
wielkopolskie;270;57;327;0.77;0.16;0.93;0;0;0;302;0;0;874;350;518;6;t30;2022-07-25
zachodniopomorskie;150;35;185;0.89;0.21;1.09;1;0;1;171;0;0;483;192;288;3;t32;2022-07-25
