wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;18;6;24;0.00;0.00;0.01;0;0;0;2;0;0;1504;28;1472;4;t00;2023-05-28
dolnoœl¹skie;4;0;4;0.01;0;0.01;0;0;0;0;0;0;70;4;64;2;t02;2023-05-28
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t04;2023-05-28
lubelskie;2;0;2;0.01;0;0.01;0;0;0;1;0;0;176;2;174;0;t06;2023-05-28
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t08;2023-05-28
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;38;0;37;1;t10;2023-05-28
ma³opolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;36;2;34;0;t12;2023-05-28
mazowieckie;0;1;1;0;0.00;0.00;0;0;0;0;0;0;338;1;337;0;t14;2023-05-28
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;56;0;56;0;t16;2023-05-28
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;83;0;82;1;t18;2023-05-28
podlaskie;1;0;1;0.01;0;0.01;0;0;0;1;0;0;30;2;28;0;t20;2023-05-28
pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;0;0;0;325;4;321;0;t22;2023-05-28
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;81;0;81;0;t24;2023-05-28
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;49;0;49;0;t26;2023-05-28
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;0;0;0;66;6;60;0;t28;2023-05-28
wielkopolskie;1;2;3;0.00;0.01;0.01;0;0;0;0;0;0;38;3;35;0;t30;2023-05-28
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;37;2;35;0;t32;2023-05-28
