wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;573;102;675;0.15;0.03;0.18;0;0;0;52;0;0;3371;737;2618;16;t00;2022-09-17
dolnoœl¹skie;18;4;22;0.06;0.01;0.08;0;0;0;0;0;0;111;23;86;2;t02;2022-09-17
kujawsko-pomorskie;16;4;20;0.08;0.02;0.10;0;0;0;1;0;0;79;23;56;0;t04;2022-09-17
lubelskie;53;10;63;0.25;0.05;0.30;0;0;0;2;0;0;236;65;170;1;t06;2022-09-17
lubuskie;7;0;7;0.07;0;0.07;0;0;0;0;0;0;50;8;42;0;t08;2022-09-17
³ódzkie;41;8;49;0.17;0.03;0.20;0;0;0;0;0;0;194;51;141;2;t10;2022-09-17
ma³opolskie;34;5;39;0.10;0.01;0.11;0;0;0;2;0;0;220;47;173;0;t12;2022-09-17
mazowieckie;75;11;86;0.14;0.02;0.16;0;0;0;6;0;0;665;95;569;1;t14;2022-09-17
opolskie;10;4;14;0.10;0.04;0.14;0;0;0;1;0;0;50;17;33;0;t16;2022-09-17
podkarpackie;32;4;36;0.15;0.02;0.17;0;0;0;0;0;0;197;44;151;2;t18;2022-09-17
podlaskie;9;3;12;0.08;0.03;0.10;0;0;0;0;0;0;69;13;56;0;t20;2022-09-17
pomorskie;28;7;35;0.12;0.03;0.15;0;0;0;0;0;0;187;37;148;2;t22;2022-09-17
œl¹skie;44;6;50;0.10;0.01;0.11;0;0;0;2;0;0;315;54;260;1;t24;2022-09-17
œwiêtokrzyskie;17;1;18;0.14;0.01;0.15;0;0;0;0;0;0;149;21;127;1;t26;2022-09-17
warmiñsko-mazurskie;17;2;19;0.12;0.01;0.13;0;0;0;0;0;0;87;21;66;0;t28;2022-09-17
wielkopolskie;38;8;46;0.11;0.02;0.13;0;0;0;0;0;0;164;46;116;2;t30;2022-09-17
zachodniopomorskie;18;0;18;0.11;0;0.11;0;0;0;0;0;0;107;25;80;2;t32;2022-09-17
