wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;200;0.05;0;0;0;2389;113;70771;46681;242;46362;77;t00;2021-08-09
dolnoœl¹skie;10;0.03;0;0;0;163;7;6701;3020;12;3005;3;t02;2021-08-09
kujawsko-pomorskie;16;0.08;0;0;0;102;9;2103;1923;17;1904;2;t04;2021-08-09
lubelskie;24;0.11;0;0;0;158;10;3388;2374;26;2343;5;t06;2021-08-09
lubuskie;4;0.04;0;0;0;62;0;1809;1195;7;1186;2;t08;2021-08-09
³ódzkie;3;0.01;0;0;0;177;5;5600;3443;5;3424;14;t10;2021-08-09
ma³opolskie;26;0.08;0;0;0;211;9;4691;3632;35;3591;6;t12;2021-08-09
mazowieckie;24;0.04;0;0;0;422;16;20043;5820;30;5781;9;t14;2021-08-09
opolskie;3;0.03;0;0;0;39;2;1786;1302;3;1299;0;t16;2021-08-09
podkarpackie;13;0.06;0;0;0;135;14;2273;2675;14;2659;2;t18;2021-08-09
podlaskie;2;0.02;0;0;0;78;2;1630;1184;2;1178;4;t20;2021-08-09
pomorskie;16;0.07;0;0;0;188;10;4048;2853;17;2830;6;t22;2021-08-09
œl¹skie;12;0.03;0;0;0;276;9;6024;4880;15;4856;9;t24;2021-08-09
œwiêtokrzyskie;7;0.06;0;0;0;44;0;1190;1282;8;1273;1;t26;2021-08-09
warmiñsko-mazurskie;8;0.06;0;0;0;82;6;1294;1504;13;1490;1;t28;2021-08-09
wielkopolskie;6;0.02;0;0;0;174;7;5904;2962;8;2946;8;t30;2021-08-09
zachodniopomorskie;12;0.07;0;0;0;76;4;2257;2023;15;2005;3;t32;2021-08-09
