wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;478;119;597;0.12;0.03;0.16;8;1;7;1989;0;0;7616;664;6939;13;t00;2022-11-21
dolnoœl¹skie;51;15;66;0.18;0.05;0.23;1;1;0;160;0;0;463;70;393;0;t02;2022-11-21
kujawsko-pomorskie;21;5;26;0.10;0.02;0.13;1;0;1;112;0;0;334;30;304;0;t04;2022-11-21
lubelskie;36;6;42;0.17;0.03;0.20;0;0;0;168;0;0;728;48;678;2;t06;2022-11-21
lubuskie;4;3;7;0.04;0.03;0.07;0;0;0;47;0;0;187;8;179;0;t08;2022-11-21
³ódzkie;29;8;37;0.12;0.03;0.15;1;0;1;97;0;0;329;39;290;0;t10;2022-11-21
ma³opolskie;41;6;47;0.12;0.02;0.14;0;0;0;168;0;0;598;53;543;2;t12;2022-11-21
mazowieckie;68;11;79;0.13;0.02;0.15;1;0;1;303;0;0;1221;89;1132;0;t14;2022-11-21
opolskie;18;3;21;0.18;0.03;0.21;2;0;2;29;0;0;303;25;277;1;t16;2022-11-21
podkarpackie;22;4;26;0.10;0.02;0.12;1;0;1;80;0;0;366;30;336;0;t18;2022-11-21
podlaskie;16;3;19;0.14;0.03;0.16;0;0;0;94;0;0;299;23;276;0;t20;2022-11-21
pomorskie;24;7;31;0.10;0.03;0.13;0;0;0;115;0;0;285;31;253;1;t22;2022-11-21
œl¹skie;50;17;67;0.11;0.04;0.15;0;0;0;259;0;0;725;73;650;2;t24;2022-11-21
œwiêtokrzyskie;9;0;9;0.07;0;0.07;0;0;0;64;0;0;266;10;256;0;t26;2022-11-21
warmiñsko-mazurskie;16;4;20;0.11;0.03;0.14;0;0;0;78;0;0;320;20;300;0;t28;2022-11-21
wielkopolskie;41;12;53;0.12;0.03;0.15;1;0;1;122;0;0;548;57;490;1;t30;2022-11-21
zachodniopomorskie;24;13;37;0.14;0.08;0.22;0;0;0;91;0;0;304;43;259;2;t32;2022-11-21
