wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;5974;659;6633;1.56;0.17;1.73;85;26;59;8616;6553;49084;57983;7256;50108;619;t00;2022-03-25
dolnoœl¹skie;502;48;550;1.73;0.17;1.90;4;1;3;615;484;3776;3999;622;3343;34;t02;2022-03-25
kujawsko-pomorskie;283;35;318;1.37;0.17;1.54;11;1;10;541;428;2627;3108;343;2734;31;t04;2022-03-25
lubelskie;490;51;541;2.33;0.24;2.57;7;2;5;719;439;3081;3794;587;3184;23;t06;2022-03-25
lubuskie;214;26;240;2.12;0.26;2.38;8;5;3;238;252;1600;1545;254;1275;16;t08;2022-03-25
³ódzkie;386;34;420;1.58;0.14;1.72;3;3;0;576;366;2665;3925;477;3422;26;t10;2022-03-25
ma³opolskie;334;49;383;0.98;0.14;1.12;3;0;3;578;459;3386;3985;410;3526;49;t12;2022-03-25
mazowieckie;1135;105;1240;2.09;0.19;2.28;17;7;10;1355;1164;9569;9985;1355;8454;176;t14;2022-03-25
opolskie;134;15;149;1.37;0.15;1.52;0;0;0;184;112;1027;1425;163;1242;20;t16;2022-03-25
podkarpackie;126;16;142;0.59;0.08;0.67;2;1;1;195;125;1432;2625;168;2454;3;t18;2022-03-25
podlaskie;135;14;149;1.15;0.12;1.27;3;0;3;249;109;1166;1310;160;1127;23;t20;2022-03-25
pomorskie;401;35;436;1.71;0.15;1.86;8;0;8;594;461;3377;3626;468;3105;53;t22;2022-03-25
œl¹skie;472;75;547;1.05;0.17;1.21;6;1;5;768;569;3965;5870;613;5214;43;t24;2022-03-25
œwiêtokrzyskie;165;18;183;1.34;0.15;1.49;4;0;4;316;170;1354;1798;203;1585;10;t26;2022-03-25
warmiñsko-mazurskie;180;19;199;1.27;0.13;1.40;2;2;0;307;189;1527;2003;217;1778;8;t28;2022-03-25
wielkopolskie;618;79;697;1.77;0.23;1.99;3;0;3;816;753;5039;4908;736;4119;53;t30;2022-03-25
zachodniopomorskie;352;40;392;2.08;0.24;2.32;4;3;1;553;442;2961;2595;422;2130;43;t32;2022-03-25
