wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;54;0.01;1;0;1;581;131;97094;34310;77;34189;44;t00;2021-07-03
dolnoœl¹skie;8;0.03;0;0;0;28;7;8899;2164;10;2153;1;t02;2021-07-03
kujawsko-pomorskie;3;0.01;0;0;0;13;4;2938;1301;3;1296;2;t04;2021-07-03
lubelskie;2;0.01;0;0;0;24;13;4223;1550;3;1544;3;t06;2021-07-03
lubuskie;0;0;0;0;0;7;1;2349;653;0;653;0;t08;2021-07-03
³ódzkie;5;0.02;0;0;0;239;14;7943;2038;10;2022;6;t10;2021-07-03
ma³opolskie;3;0.01;0;0;0;26;9;6700;3321;3;3314;4;t12;2021-07-03
mazowieckie;9;0.02;0;0;0;54;21;26930;4710;10;4696;4;t14;2021-07-03
opolskie;4;0.04;0;0;0;0;4;2335;690;8;678;4;t16;2021-07-03
podkarpackie;1;0.00;0;0;0;66;4;3220;1874;1;1872;1;t18;2021-07-03
podlaskie;0;0;0;0;0;5;2;1797;709;1;708;0;t20;2021-07-03
pomorskie;7;0.03;0;0;0;6;9;5956;2387;8;2375;4;t22;2021-07-03
œl¹skie;4;0.01;0;0;0;28;11;8598;3522;5;3508;9;t24;2021-07-03
œwiêtokrzyskie;1;0.01;0;0;0;12;8;1829;1178;2;1174;2;t26;2021-07-03
warmiñsko-mazurskie;2;0.01;0;0;0;4;7;1776;770;3;765;2;t28;2021-07-03
wielkopolskie;3;0.01;1;0;1;20;11;8262;2407;8;2398;1;t30;2021-07-03
zachodniopomorskie;0;0;0;0;0;49;6;3275;1168;0;1168;0;t32;2021-07-03
