wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;63;24;87;0.02;0.01;0.02;1;0;1;120;0;0;597;88;508;1;t00;2023-08-30
dolnoœl¹skie;2;1;3;0.01;0.00;0.01;0;0;0;9;0;0;15;3;12;0;t02;2023-08-30
kujawsko-pomorskie;4;3;7;0.02;0.01;0.03;1;0;1;6;0;0;18;7;11;0;t04;2023-08-30
lubelskie;5;7;12;0.02;0.03;0.06;0;0;0;8;0;0;21;12;9;0;t06;2023-08-30
lubuskie;2;0;2;0.02;0;0.02;0;0;0;1;0;0;2;2;0;0;t08;2023-08-30
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;3;0;0;4;1;3;0;t10;2023-08-30
ma³opolskie;5;0;5;0.01;0;0.01;0;0;0;18;0;0;26;5;20;1;t12;2023-08-30
mazowieckie;12;0;12;0.02;0;0.02;0;0;0;13;0;0;326;13;313;0;t14;2023-08-30
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;0;0;0;19;2;17;0;t16;2023-08-30
podkarpackie;4;1;5;0.02;0.00;0.02;0;0;0;11;0;0;17;5;12;0;t18;2023-08-30
podlaskie;2;3;5;0.02;0.03;0.04;0;0;0;6;0;0;14;5;9;0;t20;2023-08-30
pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;3;0;0;14;4;10;0;t22;2023-08-30
œl¹skie;9;3;12;0.02;0.01;0.03;0;0;0;20;0;0;33;12;21;0;t24;2023-08-30
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;1;1;0;0;t26;2023-08-30
warmiñsko-mazurskie;2;1;3;0.01;0.01;0.02;0;0;0;2;0;0;6;3;3;0;t28;2023-08-30
wielkopolskie;6;1;7;0.02;0.00;0.02;0;0;0;12;0;0;29;7;22;0;t30;2023-08-30
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;8;0;0;19;4;15;0;t32;2023-08-30
