wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;181;23;204;0.05;0.01;0.05;7;3;4;424;15;0;5133;229;4887;17;t00;2022-06-07
dolnoœl¹skie;10;0;10;0.03;0;0.03;0;0;0;25;1;0;201;11;190;0;t02;2022-06-07
kujawsko-pomorskie;7;3;10;0.03;0.01;0.05;0;0;0;30;2;0;186;12;174;0;t04;2022-06-07
lubelskie;8;3;11;0.04;0.01;0.05;1;0;1;29;0;0;347;12;335;0;t06;2022-06-07
lubuskie;1;0;1;0.01;0;0.01;0;0;0;3;0;0;86;1;85;0;t08;2022-06-07
³ódzkie;15;0;15;0.06;0;0.06;2;2;0;36;2;0;208;16;183;9;t10;2022-06-07
ma³opolskie;16;1;17;0.05;0.00;0.05;0;0;0;37;1;0;470;21;448;1;t12;2022-06-07
mazowieckie;47;3;50;0.09;0.01;0.09;1;0;1;94;1;0;1142;55;1086;1;t14;2022-06-07
opolskie;6;2;8;0.06;0.02;0.08;0;0;0;10;0;0;83;8;74;1;t16;2022-06-07
podkarpackie;4;2;6;0.02;0.01;0.03;2;1;1;14;1;0;283;6;277;0;t18;2022-06-07
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;17;0;0;146;5;141;0;t20;2022-06-07
pomorskie;17;1;18;0.07;0.00;0.08;0;0;0;38;0;0;270;19;251;0;t22;2022-06-07
œl¹skie;19;5;24;0.04;0.01;0.05;1;0;1;41;1;0;412;25;386;1;t24;2022-06-07
œwiêtokrzyskie;2;0;2;0.02;0;0.02;0;0;0;16;4;0;220;6;213;1;t26;2022-06-07
warmiñsko-mazurskie;6;2;8;0.04;0.01;0.06;0;0;0;11;1;0;237;10;227;0;t28;2022-06-07
wielkopolskie;10;0;10;0.03;0;0.03;0;0;0;17;1;0;263;11;249;3;t30;2022-06-07
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;6;0;0;123;4;119;0;t32;2022-06-07
